Year,SSP,Process,mean_TgCH4,ymin_TgCH4,ymax_TgCH4
2064,SSP2-4.5,Postfire,0.2988196258143485,0.16235360404171348,0.4352856475869835
2065,SSP2-4.5,Postfire,0.30814471158296597,0.16760737528227201,0.44868204788365995
2066,SSP2-4.5,Postfire,0.3176291628099088,0.1729563125261955,0.4623020130936222
2067,SSP2-4.5,Postfire,0.3272765532250278,0.17840021551020632,0.47615289093984925
2068,SSP2-4.5,Postfire,0.33708945646933197,0.1839397006627015,0.49023921227596245
2069,SSP2-4.5,Postfire,0.34706863950253697,0.1895763150796009,0.504560963925473
2070,SSP2-4.5,Postfire,0.3572136527119278,0.19531193990662682,0.5191153655172287
2071,SSP2-4.5,Postfire,0.3675234576300134,0.2011483397218106,0.5338985755382162
2072,SSP2-4.5,Postfire,0.3779978382917222,0.20708650706840515,0.5489091695150392
2073,SSP2-4.5,Postfire,0.38863718562683425,0.2131269514936928,0.5641474197599757
2074,SSP2-4.5,Postfire,0.39944169467511115,0.21927018635222675,0.5796132029979956
2075,SSP2-4.5,Postfire,0.4104119283892213,0.22551647578257603,0.5953073809958666
2076,SSP2-4.5,Postfire,0.4215485702281312,0.23186601562865447,0.6112311248276079
2077,SSP2-4.5,Postfire,0.43285307425538794,0.23831867915680446,0.6273874693539714
2078,SSP2-4.5,Postfire,0.4443279577709679,0.24487401468570016,0.6437819008562357
2079,SSP2-4.5,Postfire,0.45597597198206485,0.2515317402976823,0.6604202036664474
2080,SSP2-4.5,Postfire,0.4677992546516002,0.25829209807044884,0.6773064112327516
2081,SSP2-4.5,Postfire,0.47979870543056624,0.26515597509734773,0.6944414357637847
2082,SSP2-4.5,Postfire,0.4919746853786897,0.2721244023123398,0.7118249684450396
2083,SSP2-4.5,Postfire,0.5043264202097925,0.279198718210521,0.7294541222090639
2084,SSP2-4.5,Postfire,0.5168534664055068,0.2863798384380376,0.747327094372976
2085,SSP2-4.5,Postfire,0.529554454987112,0.2936688259329498,0.7654400840412741
2086,SSP2-4.5,Postfire,0.542428536596125,0.3010662473098604,0.7837908258823896
2087,SSP2-4.5,Postfire,0.5554761046430682,0.3085719635910236,0.8023802456951128
2088,SSP2-4.5,Postfire,0.5686980232947101,0.3161856521218799,0.8212103944675403
2089,SSP2-4.5,Postfire,0.5820963813133785,0.32390658845367215,0.8402861741730848
2090,SSP2-4.5,Postfire,0.5956744210812305,0.33173383350767227,0.8596150086547887
2091,SSP2-4.5,Postfire,0.6094345707429805,0.339667090088986,0.8792020513969749
2092,SSP2-4.5,Postfire,0.6233793211154095,0.3477062559860357,0.8990523862447832
2093,SSP2-4.5,Postfire,0.6375077770441471,0.3558526824681572,0.919162871620137
2094,SSP2-4.5,Postfire,0.6518170885663044,0.36410824491845223,0.9395259322141565
2095,SSP2-4.5,Postfire,0.666304838831782,0.37247417305762137,0.9601355046059428
2096,SSP2-4.5,Postfire,0.6809687520998429,0.38095123221530136,0.9809862719843844
2097,SSP2-4.5,Postfire,0.6958080041660285,0.3895393331009662,1.0020766752310908
2098,SSP2-4.5,Postfire,0.7108222386188442,0.3982380810069608,1.0234063962307276
2099,SSP2-4.5,Postfire,0.7260125962982638,0.40704652321872337,1.0449786693778043
2100,SSP2-4.5,Postfire,0.74138167956767,0.41596334683508096,1.066800012300259
2014,SSP4-6.0,Gradual,0.00585940996796802,0,0.01568234192259465
2015,SSP4-6.0,Gradual,0.01180160621424517,0,0.03153156823986679
2016,SSP4-6.0,Gradual,0.01775603593924295,0,0.04733502618315414
2017,SSP4-6.0,Gradual,0.02372293706760631,0,0.0630953797800218
2018,SSP4-6.0,Gradual,0.0297212584443404,0,0.07886941792588781
2019,SSP4-6.0,Gradual,0.03577582542760359,0,0.09472951292324185
2020,SSP4-6.0,Gradual,0.04191579110848123,0,0.11075792369664941
2021,SSP4-6.0,Gradual,0.04819203871605329,0,0.1270932986614693
2022,SSP4-6.0,Gradual,0.0546575352845836,0,0.14387868309813986
2023,SSP4-6.0,Gradual,0.06134069957112641,0,0.1611853220482102
2024,SSP4-6.0,Gradual,0.06824523355722319,0,0.17901346249039846
2025,SSP4-6.0,Gradual,0.07534110240653073,0,0.19726918427041062
2026,SSP4-6.0,Gradual,0.0825911900934558,0,0.2158403556543042
2027,SSP4-6.0,Gradual,0.08996542195555163,0,0.23463795187330613
2028,SSP4-6.0,Gradual,0.0974592325321982,0,0.2536462326561787
2029,SSP4-6.0,Gradual,0.10506823160662662,0,0.27285284284951383
2030,SSP4-6.0,Gradual,0.11279797384587734,0,0.29227265245747036
2031,SSP4-6.0,Gradual,0.12065741734545632,0,0.31193075588982183
2032,SSP4-6.0,Gradual,0.12866950489120463,0,0.3318895097811798
2033,SSP4-6.0,Gradual,0.13688234058747367,0,0.35227870126330596
2034,SSP4-6.0,Gradual,0.14536369419755787,0,0.37327980920080844
2035,SSP4-6.0,Gradual,0.1541290905971931,0,0.39493152154613453
2036,SSP4-6.0,Gradual,0.16319635947098865,0,0.41727186194550564
2037,SSP4-6.0,Gradual,0.1725353120961706,0,0.44021215839826133
2038,SSP4-6.0,Gradual,0.1821332110962514,0,0.46370698422992357
2039,SSP4-6.0,Gradual,0.19195011154890904,0,0.4876440493633245
2040,SSP4-6.0,Gradual,0.20194740473726577,0,0.5119141673866423
2041,SSP4-6.0,Gradual,0.2121012168205645,0,0.5364503495530857
2042,SSP4-6.0,Gradual,0.2224171337476563,0,0.5612656529864923
2043,SSP4-6.0,Gradual,0.23291955418227545,0,0.5864246595718352
2044,SSP4-6.0,Gradual,0.24364806160433436,0,0.6120311717738308
2045,SSP4-6.0,Gradual,0.25467703649975487,0,0.6382771566863936
2046,SSP4-6.0,Gradual,0.26605888956216767,0,0.6652967160561647
2047,SSP4-6.0,Gradual,0.27783631189190955,0,0.6931921478013361
2048,SSP4-6.0,Gradual,0.2900012156877892,0,0.721933556659266
2049,SSP4-6.0,Gradual,0.30248947206995247,0,0.7513446422035674
2050,SSP4-6.0,Gradual,0.3152161910602798,0,0.7811967424311987
2051,SSP4-6.0,Gradual,0.328142560006863,0,0.811381095821775
2052,SSP4-6.0,Gradual,0.34124929130086146,0,0.8418469774914445
2053,SSP4-6.0,Gradual,0.354532316936468,0,0.8725844514734762
2054,SSP4-6.0,Gradual,0.368022327501346,0,0.9036723827377477
2055,SSP4-6.0,Gradual,0.3817826332873187,0,0.9352722839294703
2056,SSP4-6.0,Gradual,0.39588245513443743,0,0.9675593348164919
2057,SSP4-6.0,Gradual,0.4103292705862481,0,1.0005524036335278
2058,SSP4-6.0,Gradual,0.4251247831961987,0,1.0342484744544191
2059,SSP4-6.0,Gradual,0.4402673056821458,0,1.0686370037002626
2060,SSP4-6.0,Gradual,0.4557003399722893,0,1.1035748538044954
2061,SSP4-6.0,Gradual,0.4713741384533774,0,1.1389331128716877
2062,SSP4-6.0,Gradual,0.4872597423972754,0,1.1746386574103396
2063,SSP4-6.0,Gradual,0.5033587739691088,0,1.210696199718303
2064,SSP4-6.0,Gradual,0.5196857055220842,0,1.2471446498745464
2065,SSP4-6.0,Gradual,0.5362736287407939,0,1.2840678284292375
2066,SSP4-6.0,Gradual,0.5532045387681451,0,1.3216661026609406
2067,SSP4-6.0,Gradual,0.5705474874008365,0,1.3601093659874786
2068,SSP4-6.0,Gradual,0.5883283636561385,0,1.399458757022047
2069,SSP4-6.0,Gradual,0.6065074199604349,0,1.4396148904134938
2070,SSP4-6.0,Gradual,0.6250146335514081,0,1.4804033568896875
2071,SSP4-6.0,Gradual,0.6437737377434645,0,1.5216380531456042
2072,SSP4-6.0,Gradual,0.662754059956525,0,1.5632437677251603
2073,SSP4-6.0,Gradual,0.6819500902952423,0,1.605210879378008
2074,SSP4-6.0,Gradual,0.70134799926865,0,1.6475132022157866
2075,SSP4-6.0,Gradual,0.7209564275404264,0,1.6901755755420793
2076,SSP4-6.0,Gradual,0.7407858303486212,0,1.7332298273625355
2077,SSP4-6.0,Gradual,0.7608723416216034,0,1.7767662670758353
2078,SSP4-6.0,Gradual,0.7812826650414955,0,1.8209470686716835
2079,SSP4-6.0,Gradual,0.8020769599156465,0,1.8659185315976696
2080,SSP4-6.0,Gradual,0.8232841046987959,0,1.911750684043024
2081,SSP4-6.0,Gradual,0.844881923522881,0,1.9583915388128834
2082,SSP4-6.0,Gradual,0.8668363979093493,0,2.0057589858937974
2083,SSP4-6.0,Gradual,0.8890742247927693,0,2.0536825872065236
2084,SSP4-6.0,Gradual,0.9115527580078452,0,2.1020623727544945
2085,SSP4-6.0,Gradual,0.9341960673271998,0,2.150727423078966
2086,SSP4-6.0,Gradual,0.9569702979343304,0,2.1996024362726594
2087,SSP4-6.0,Gradual,0.9798909828746236,0,2.248730131166382
2088,SSP4-6.0,Gradual,1.002985262772053,0,2.298182281126207
2089,SSP4-6.0,Gradual,1.0263245362427322,0,2.3481306751056032
2090,SSP4-6.0,Gradual,1.0500063707195084,0,2.3988073122618414
2091,SSP4-6.0,Gradual,1.074079089561967,0,2.450329566437042
2092,SSP4-6.0,Gradual,1.0985961129135535,0,2.502819890331848
2093,SSP4-6.0,Gradual,1.1234649119033804,0,2.5560683213449193
2094,SSP4-6.0,Gradual,1.1485491761808346,0,2.6097574954448755
2095,SSP4-6.0,Gradual,1.173752180522858,0,2.66366351811555
2096,SSP4-6.0,Gradual,1.198990308820378,0,2.7175984162868763
2097,SSP4-6.0,Gradual,1.224251085142891,0,2.771538199221035
2098,SSP4-6.0,Gradual,1.249535629838366,0,2.825494003727318
2099,SSP4-6.0,Gradual,1.274905853518428,0,2.8796140614543635
2100,SSP4-6.0,Gradual,1.3004716421430846,0,2.934154675861479
2014,SSP4-6.0,Abrupt,0.0127884928260656,0.00725957582896825,0.01831740982316295
2015,SSP4-6.0,Abrupt,0.02576221742665211,0.0145801541435684,0.03694428070973582
2016,SSP4-6.0,Abrupt,0.03889180730113285,0.02195055083567982,0.05583306376658588
2017,SSP4-6.0,Abrupt,0.05221192544780798,0.02940602367854953,0.07501782721706643
2018,SSP4-6.0,Abrupt,0.06575922444483928,0.03698052923559828,0.09453791965408029
2019,SSP4-6.0,Abrupt,0.07956539161164838,0.04470285991122443,0.11442792331207234
2020,SSP4-6.0,Abrupt,0.09366478114955096,0.052603315405889604,0.1347262468932123
2021,SSP4-6.0,Abrupt,0.10812685365357684,0.06073974951683717,0.15551395779031651
2022,SSP4-6.0,Abrupt,0.12300849222843456,0.06916007105550066,0.17685691340136844
2023,SSP4-6.0,Abrupt,0.13831949642950342,0.0778758199715639,0.19876317288744294
2024,SSP4-6.0,Abrupt,0.15404199895833953,0.0868773578372214,0.22120664007945767
2025,SSP4-6.0,Abrupt,0.17011625502455968,0.09612092453589426,0.2441115855132251
2026,SSP4-6.0,Abrupt,0.18649485161812568,0.10557229388511377,0.26741740935113756
2027,SSP4-6.0,Abrupt,0.20314628261752493,0.115209135056641,0.2910834301784089
2028,SSP4-6.0,Abrupt,0.22007773020241356,0.12504006659841,0.3151153938064171
2029,SSP4-6.0,Abrupt,0.23728271368864537,0.13506194615318481,0.3395034812241059
2030,SSP4-6.0,Abrupt,0.25477005788878965,0.14528329996349584,0.3642568158140834
2031,SSP4-6.0,Abrupt,0.272546789946065,0.1557105870598306,0.38938299283229943
2032,SSP4-6.0,Abrupt,0.2906385402640495,0.1663658703401089,0.4149112101879901
2033,SSP4-6.0,Abrupt,0.30909951728520685,0.1772947553469915,0.44090427922342224
2034,SSP4-6.0,Abrupt,0.32799678854194037,0.1885529284502434,0.4674406486336373
2035,SSP4-6.0,Abrupt,0.347312874842812,0.20012521205608422,0.4945005376295397
2036,SSP4-6.0,Abrupt,0.3670587049206845,0.21202200476066374,0.5220954050807052
2037,SSP4-6.0,Abrupt,0.3871791536926484,0.22419807449141718,0.5501602328938796
2038,SSP4-6.0,Abrupt,0.407666215478015,0.23664826705792813,0.578684163898102
2039,SSP4-6.0,Abrupt,0.4284705337967525,0.2493320262807304,0.6076090413127746
2040,SSP4-6.0,Abrupt,0.44955882361243343,0.26222282872124425,0.6368948185036226
2041,SSP4-6.0,Abrupt,0.470914378684592,0.27530845340732363,0.6665203039618603
2042,SSP4-6.0,Abrupt,0.4925497641709934,0.28860092723994935,0.6964986011020374
2043,SSP4-6.0,Abrupt,0.5144874276756051,0.3021200647449074,0.7268547906063028
2044,SSP4-6.0,Abrupt,0.5367584266634196,0.31589272020363485,0.7576241331232043
2045,SSP4-6.0,Abrupt,0.5594239495528865,0.3299712200202851,0.788876679085488
2046,SSP4-6.0,Abrupt,0.5825067107528654,0.34437444301596565,0.8206389784897652
2047,SSP4-6.0,Abrupt,0.6060249789589292,0.3591178138049229,0.8529321441129354
2048,SSP4-6.0,Abrupt,0.6299489011592931,0.37417553367575745,0.8857222686428288
2049,SSP4-6.0,Abrupt,0.6542127511502345,0.3894911814019155,0.9189343208985534
2050,SSP4-6.0,Abrupt,0.6787504643947698,0.40500890472000234,0.9524920240695374
2051,SSP4-6.0,Abrupt,0.7035467251781807,0.42071827690437336,0.9863751734519881
2052,SSP4-6.0,Abrupt,0.7285919433731975,0.43661277171275126,1.0205711150336438
2053,SSP4-6.0,Abrupt,0.7538858376047262,0.45269386545135726,1.055077809758095
2054,SSP4-6.0,Abrupt,0.7794520032656473,0.46898327847004295,1.0899207280612517
2055,SSP4-6.0,Abrupt,0.8053313296465411,0.4855169037351662,1.125145755557916
2056,SSP4-6.0,Abrupt,0.8315591337823461,0.5023250695558663,1.160793198008826
2057,SSP4-6.0,Abrupt,0.8581189476538545,0.5193927764429003,1.1968451188648088
2058,SSP4-6.0,Abrupt,0.8850035089528461,0.536713930330839,1.2332930875748531
2059,SSP4-6.0,Abrupt,0.9122046016466951,0.5542816121582465,1.270127591135144
2060,SSP4-6.0,Abrupt,0.9396763922521294,0.5720556739007325,1.3072971106035263
2061,SSP4-6.0,Abrupt,0.9673907912758865,0.5900124535544892,1.3447691289972838
2062,SSP4-6.0,Abrupt,0.9953334024939152,0.6081405470078307,1.3825262579799997
2063,SSP4-6.0,Abrupt,1.0235076374611345,0.6264439336960249,1.420571341226244
2064,SSP4-6.0,Abrupt,1.051919744929486,0.6449286443557565,1.4589108455032154
2065,SSP4-6.0,Abrupt,1.0805849175539168,0.6636083671886451,1.4975614679191884
2066,SSP4-6.0,Abrupt,1.1095449653937857,0.6825199569038917,1.5365699738836796
2067,SSP4-6.0,Abrupt,1.1388234127748182,0.7016833805307752,1.5759634450188613
2068,SSP4-6.0,Abrupt,1.1684185855322256,0.7210964077658735,1.6157407632985776
2069,SSP4-6.0,Abrupt,1.198297121721941,0.740729052897271,1.6558651905466109
2070,SSP4-6.0,Abrupt,1.2284201605430345,0.7605474672936479,1.6962928537924211
2071,SSP4-6.0,Abrupt,1.258751256195926,0.780520316147123,1.736982196244729
2072,SSP4-6.0,Abrupt,1.2892816053258278,0.800641390547583,1.7779218201040727
2073,SSP4-6.0,Abrupt,1.3200100601466636,0.8209112254372053,1.8191088948561218
2074,SSP4-6.0,Abrupt,1.3509276935810153,0.8413226091020182,1.8605327780600125
2075,SSP4-6.0,Abrupt,1.3820382902547264,0.8618800801562932,1.9021965003531593
2076,SSP4-6.0,Abrupt,1.4133425739453345,0.8825848006519815,1.9441003472386873
2077,SSP4-6.0,Abrupt,1.444854131502641,0.9034490533094823,1.9862592096957998
2078,SSP4-6.0,Abrupt,1.4765973490783584,0.9244945319131077,2.028700166243609
2079,SSP4-6.0,Abrupt,1.5085891472366375,0.9457357855671439,2.0714425089061312
2080,SSP4-6.0,Abrupt,1.5408318513950665,0.9671743121678386,2.1144893906222944
2081,SSP4-6.0,Abrupt,1.5733082310341364,0.9887944697190291,2.157821992349244
2082,SSP4-6.0,Abrupt,1.606001873899071,1.0105819042135002,2.2014218435846415
2083,SSP4-6.0,Abrupt,1.6388817929404056,1.032509313166598,2.245254272714213
2084,SSP4-6.0,Abrupt,1.6719348423525446,1.0545659170905415,2.289303767614548
2085,SSP4-6.0,Abrupt,1.7051318804996376,1.0767264587202208,2.3335373022790544
2086,SSP4-6.0,Abrupt,1.7384644380157743,1.0989846911432777,2.377944184888271
2087,SSP4-6.0,Abrupt,1.7719402805804088,1.121348654462535,2.4225319066982824
2088,SSP4-6.0,Abrupt,1.8055673035826056,1.1438260043769615,2.4673086027882496
2089,SSP4-6.0,Abrupt,1.8393690651918084,1.1664381899899428,2.512299940393674
2090,SSP4-6.0,Abrupt,1.8733745370022343,1.1892109416500833,2.5575381323543853
2091,SSP4-6.0,Abrupt,1.9075910181370672,1.2121499304912802,2.6030321057828543
2092,SSP4-6.0,Abrupt,1.9420308982025196,1.235265930671106,2.648795865733933
2093,SSP4-6.0,Abrupt,1.9766537249401588,1.2585217046911854,2.694785745189132
2094,SSP4-6.0,Abrupt,2.011416026100788,1.281878555863281,2.7409534963382947
2095,SSP4-6.0,Abrupt,2.0462924461399594,1.3053147769617832,2.787270115318136
2096,SSP4-6.0,Abrupt,2.0812603921572106,1.3288111248570051,2.833709659457416
2097,SSP4-6.0,Abrupt,2.116320818518736,1.3523698758078584,2.880271761229613
2098,SSP4-6.0,Abrupt,2.151474194013452,1.3759922961624724,2.9269560918644313
2099,SSP4-6.0,Abrupt,2.186740122055611,1.3996969290574806,2.9737833150537414
2100,SSP4-6.0,Abrupt,2.222149659977956,1.4235128722769643,3.0207864476789483
2014,SSP4-6.0,Combustion,0.00288438315246039,0.0017184093973367802,0.004050356907584
2015,SSP4-6.0,Combustion,0.00579063737642853,0.0034379345584909403,0.00814334019436612
2016,SSP4-6.0,Combustion,0.00871216375415245,0.005155480900809491,0.012268846607495412
2017,SSP4-6.0,Combustion,0.01165712267373005,0.00687836837866791,0.01643587696879219
2018,SSP4-6.0,Combustion,0.01463403591823801,0.00861359937643366,0.02065447246004236
2019,SSP4-6.0,Combustion,0.0176501801698543,0.010366918784914789,0.02493344155479381
2020,SSP4-6.0,Combustion,0.02071339959067454,0.01214426788739438,0.0292825312939547
2021,SSP4-6.0,Combustion,0.02383955082098975,0.013957507075128259,0.03372159456685124
2022,SSP4-6.0,Combustion,0.02704147252608406,0.015815911539673856,0.03826703351249426
2023,SSP4-6.0,Combustion,0.03032113630055541,0.01772092478778392,0.0429213478133269
2024,SSP4-6.0,Combustion,0.03367404638871294,0.019669509834108215,0.04767858294331767
2025,SSP4-6.0,Combustion,0.03708618782554829,0.02165209681545272,0.05252027883564386
2026,SSP4-6.0,Combustion,0.04054641683276952,0.023661394463162882,0.05743143920237616
2027,SSP4-6.0,Combustion,0.04404737317091201,0.025692838367925047,0.06240190797389897
2028,SSP4-6.0,Combustion,0.04759060991572204,0.02774802827755337,0.06743319155389071
2029,SSP4-6.0,Combustion,0.0511744951971082,0.02982608377372012,0.07252290662049628
2030,SSP4-6.0,Combustion,0.05480100297857378,0.031928543085005756,0.0776734628721418
2031,SSP4-6.0,Combustion,0.05847177362388887,0.03405655323968255,0.08288699400809518
2032,SSP4-6.0,Combustion,0.06219279655813005,0.036214282074812434,0.08817131104144767
2033,SSP4-6.0,Combustion,0.06597685151478222,0.03841051315015038,0.09354318987941407
2034,SSP4-6.0,Combustion,0.06983992172764762,0.04065599696468132,0.09902384649061392
2035,SSP4-6.0,Combustion,0.073778047862586,0.042947275250620504,0.1046088204745515
2036,SSP4-6.0,Combustion,0.07779397093785205,0.04528600034741988,0.11030194152828422
2037,SSP4-6.0,Combustion,0.08187454689285725,0.04766275162412891,0.11608634216158559
2038,SSP4-6.0,Combustion,0.08601794303231634,0.050076394106196576,0.12195949195843611
2039,SSP4-6.0,Combustion,0.09021221948888858,0.05251863271452667,0.1279058062632505
2040,SSP4-6.0,Combustion,0.0944492710788172,0.054984114391657485,0.13391442776597692
2041,SSP4-6.0,Combustion,0.09872502408629516,0.05747037730803222,0.1399796708645581
2042,SSP4-6.0,Combustion,0.10304264887263058,0.05997990196759577,0.1461053957776654
2043,SSP4-6.0,Combustion,0.1074078552916111,0.0625167357924784,0.1522989747907438
2044,SSP4-6.0,Combustion,0.11182856695289192,0.0650862881289719,0.15857084577681196
2045,SSP4-6.0,Combustion,0.11632042571621852,0.06769919558096686,0.1649416558514702
2046,SSP4-6.0,Combustion,0.12088959763924154,0.07035920207863151,0.17141999319985157
2047,SSP4-6.0,Combustion,0.12554119784836332,0.07306938950467459,0.17801300619205204
2048,SSP4-6.0,Combustion,0.13026797416178354,0.07582423045250995,0.1847117178710571
2049,SSP4-6.0,Combustion,0.13505324735711768,0.07861198336124271,0.19149451135299267
2050,SSP4-6.0,Combustion,0.13987996744687267,0.08142108649612276,0.19833884839762259
2051,SSP4-6.0,Combustion,0.1447441735322974,0.08424951333304334,0.20523883373155147
2052,SSP4-6.0,Combustion,0.14964341855390428,0.0870960207517018,0.21219081635610676
2053,SSP4-6.0,Combustion,0.15457770513577537,0.08996095788759141,0.21919445238395935
2054,SSP4-6.0,Combustion,0.15955343236028657,0.09284897586800796,0.2262578888525652
2055,SSP4-6.0,Combustion,0.16458179225622546,0.09576779227280767,0.23339579223964324
2056,SSP4-6.0,Combustion,0.1696727137978991,0.09872398813479075,0.24062143946100747
2057,SSP4-6.0,Combustion,0.17482216150460125,0.101714312440026,0.24793001056917652
2058,SSP4-6.0,Combustion,0.18002849820580408,0.1047374914394448,0.2553195049721634
2059,SSP4-6.0,Combustion,0.18528980567810288,0.10779212361760694,0.26278748773859884
2060,SSP4-6.0,Combustion,0.1905936376725145,0.11086947928833299,0.27031779605669604
2061,SSP4-6.0,Combustion,0.195932291188372,0.11396444056648776,0.27790014181025624
2062,SSP4-6.0,Combustion,0.2013018410506412,0.11707460766554537,0.28552907443573705
2063,SSP4-6.0,Combustion,0.206703390353344,0.12020101143389096,0.29320576927279707
2064,SSP4-6.0,Combustion,0.2121389106918759,0.12334512928968001,0.3009326920940718
2065,SSP4-6.0,Combustion,0.2176129783221001,0.1265101450495928,0.3087158115946074
2066,SSP4-6.0,Combustion,0.2231379700721202,0.12970455023228375,0.31657138991195666
2067,SSP4-6.0,Combustion,0.2287212265822852,0.13293303157516123,0.32450942158940915
2068,SSP4-6.0,Combustion,0.23436279888305991,0.13619517680968418,0.33253042095643565
2069,SSP4-6.0,Combustion,0.24005330088083696,0.13948414414188237,0.34062245761979154
2070,SSP4-6.0,Combustion,0.24578144828171264,0.14279214129105786,0.34877075527236745
2071,SSP4-6.0,Combustion,0.2515364980609685,0.14611193361816743,0.3569610625037696
2072,SSP4-6.0,Combustion,0.25731589738100896,0.1494421857239992,0.3651896090380187
2073,SSP4-6.0,Combustion,0.26311943592180037,0.15278309905393855,0.3734557727896622
2074,SSP4-6.0,Combustion,0.26894455000175893,0.1561330410749961,0.38175605892852177
2075,SSP4-6.0,Combustion,0.2747925600055622,0.159493154697192,0.39009196531393237
2076,SSP4-6.0,Combustion,0.28066387113629443,0.16286378900450962,0.39846395326807926
2077,SSP4-6.0,Combustion,0.2865629085616369,0.16624802598058552,0.4068777911426883
2078,SSP4-6.0,Combustion,0.292497549843306,0.169651226234556,0.41534387345205603
2079,SSP4-6.0,Combustion,0.29847349542681617,0.1730770396421377,0.4238699512114946
2080,SSP4-6.0,Combustion,0.30449194349486763,0.17652594402967844,0.4324579429600568
2081,SSP4-6.0,Combustion,0.31054780487485695,0.1799942022247206,0.44110140752499327
2082,SSP4-6.0,Combustion,0.31663611087653076,0.18347837489587554,0.449793846857186
2083,SSP4-6.0,Combustion,0.32274709220110304,0.18697176695864004,0.45852241744356603
2084,SSP4-6.0,Combustion,0.32887659769158156,0.19047182754896935,0.4672813678341938
2085,SSP4-6.0,Combustion,0.33501525163907975,0.1939723034679836,0.4760581998101759
2086,SSP4-6.0,Combustion,0.34116032404495933,0.19747175750895907,0.4848488905809596
2087,SSP4-6.0,Combustion,0.34731444087416724,0.20097237226168635,0.49365650948664813
2088,SSP4-6.0,Combustion,0.3534803674080477,0.20447620497004007,0.5024845298460554
2089,SSP4-6.0,Combustion,0.35966612768692935,0.20798886915316198,0.5113433862206967
2090,SSP4-6.0,Combustion,0.3658817207369534,0.2115171082171836,0.5202463332567232
2091,SSP4-6.0,Combustion,0.3721300407049942,0.21506251462310458,0.5291975667868839
2092,SSP4-6.0,Combustion,0.3784157102495074,0.21862802393156633,0.5382033965674484
2093,SSP4-6.0,Combustion,0.38472537745127566,0.22220394716115224,0.5472468077413991
2094,SSP4-6.0,Combustion,0.391044310087377,0.22578020506868374,0.5563084151060702
2095,SSP4-6.0,Combustion,0.3973637727431408,0.2293512414937452,0.5653763039925364
2096,SSP4-6.0,Combustion,0.4036759537979933,0.23291213582556788,0.5744397717704187
2097,SSP4-6.0,Combustion,0.40998116392425354,0.23646367220676123,0.5834986556417459
2098,SSP4-6.0,Combustion,0.4162796403626457,0.2400063354969735,0.5925529452283179
2099,SSP4-6.0,Combustion,0.4225783256756705,0.2435452114898279,0.6016114398615131
2100,SSP4-6.0,Combustion,0.4288883285479241,0.24708810020282196,0.6106885568930263
2014,SSP4-6.0,Postfire,0.00320627670561498,0.0016793241826496901,0.00473322922858027
2015,SSP4-6.0,Postfire,0.00652169950026162,0.0033788633490103,0.00966453565151294
2016,SSP4-6.0,Postfire,0.00991583727795936,0.005121380303067031,0.01471029425285169
2017,SSP4-6.0,Postfire,0.0133866650331672,0.006909896717290821,0.01986343334904358
2018,SSP4-6.0,Postfire,0.01693585760705911,0.00874478673456374,0.02512692847955448
2019,SSP4-6.0,Postfire,0.02056547523861108,0.010626357771031398,0.03050459270619076
2020,SSP4-6.0,Postfire,0.02427783400963671,0.01255501541976772,0.0360006525995057
2021,SSP4-6.0,Postfire,0.0280762597093426,0.014530949228898322,0.04162157018978688
2022,SSP4-6.0,Postfire,0.03196473145768319,0.016554496217426704,0.04737496669793968
2023,SSP4-6.0,Postfire,0.03594660209613107,0.01862675392982321,0.053266450262438925
2024,SSP4-6.0,Postfire,0.04002423136271919,0.020749472112684148,0.05929899061275423
2025,SSP4-6.0,Postfire,0.04419863286699805,0.022924961956119712,0.06547230377787638
2026,SSP4-6.0,Postfire,0.04847015085777893,0.02515546629613413,0.07178483541942372
2027,SSP4-6.0,Postfire,0.05283921169211714,0.02744278739286997,0.07823563599136431
2028,SSP4-6.0,Postfire,0.05730703112007417,0.029788055393835708,0.08482600684631263
2029,SSP4-6.0,Postfire,0.06187500644630639,0.03219227840147307,0.09155773449113971
2030,SSP4-6.0,Postfire,0.06654472663089665,0.03465632930292199,0.09843312395887131
2031,SSP4-6.0,Postfire,0.0713179746359882,0.03718102492413848,0.10545492434783792
2032,SSP4-6.0,Postfire,0.07619704541805408,0.039767013898643254,0.1126270769374649
2033,SSP4-6.0,Postfire,0.08118534955391395,0.04241459813720819,0.1199561009706197
2034,SSP4-6.0,Postfire,0.08628746258455768,0.045123933475101206,0.12745099169401414
2035,SSP4-6.0,Postfire,0.09150669812244323,0.04789634487750937,0.1351170513673771
2036,SSP4-6.0,Postfire,0.09684600158845984,0.050733398598651724,0.14295860457826795
2037,SSP4-6.0,Postfire,0.10230702736421372,0.053637375046916666,0.1509766796815108
2038,SSP4-6.0,Postfire,0.10789142172156696,0.05661023847301276,0.15917260497012115
2039,SSP4-6.0,Postfire,0.11360016150629389,0.05965411960277606,0.16754620340981172
2040,SSP4-6.0,Postfire,0.11943373797333628,0.06277102771296572,0.17609644823370685
2041,SSP4-6.0,Postfire,0.12539295322339356,0.06596251811228052,0.1848233883345066
2042,SSP4-6.0,Postfire,0.13147949736142495,0.0692295219022506,0.1937294728205993
2043,SSP4-6.0,Postfire,0.1376958498257236,0.07257262307602486,0.20281907657542236
2044,SSP4-6.0,Postfire,0.1440451537996466,0.07599227369871787,0.21209803390057536
2045,SSP4-6.0,Postfire,0.15053192458420023,0.07948854636294328,0.22157530280545717
2046,SSP4-6.0,Postfire,0.1571605956892142,0.08306209822325035,0.23125909315517806
