Year,SSP,Process,mean_GtCO2,ymin_GtCO2,ymax_GtCO2
2015,SSP4-6.0,Gradual,1.3957806501793202,0,2.9992242011120225
2016,SSP4-6.0,Gradual,2.09861991269335,0,4.498620263833049
2017,SSP4-6.0,Gradual,2.801959004159313,0,5.991341384908942
2018,SSP4-6.0,Gradual,3.5081494962991004,0,7.483115445506689
2019,SSP4-6.0,Gradual,4.220189700804609,0,8.980986316620033
2020,SSP4-6.0,Gradual,4.941660981334387,0,10.493159784543568
2021,SSP4-6.0,Gradual,5.678784609153011,0,12.033428795036986
2022,SSP4-6.0,Gradual,6.438057931698152,0,13.615999239252993
2023,SSP4-6.0,Gradual,7.222998369816477,0,15.248038070947677
2024,SSP4-6.0,Gradual,8.03399571673645,0,16.929432092634073
2025,SSP4-6.0,Gradual,8.867336596950663,0,18.6508619712449
2026,SSP4-6.0,Gradual,9.718510233933156,0,20.401315038168033
2027,SSP4-6.0,Gradual,10.58387033652598,0,22.17202450980556
2028,SSP4-6.0,Gradual,11.462845082318784,0,23.961324045471894
2029,SSP4-6.0,Gradual,12.354897052672811,0,25.767941465887223
2030,SSP4-6.0,Gradual,13.26067557833321,0,27.59323736735916
2031,SSP4-6.0,Gradual,14.181228024837072,0,29.43955574149587
2032,SSP4-6.0,Gradual,15.119262467388369,0,31.31280976888697
2033,SSP4-6.0,Gradual,16.080487679563706,0,33.22540488126289
2034,SSP4-6.0,Gradual,17.072950622834096,0,35.194729716208876
2035,SSP4-6.0,Gradual,18.098454504513704,0,37.22447065163429
2036,SSP4-6.0,Gradual,19.159021658138688,0,39.318057917826025
2037,SSP4-6.0,Gradual,20.250962942883696,0,41.466779986533886
2038,SSP4-6.0,Gradual,21.372650701340927,0,43.665959841933706
2039,SSP4-6.0,Gradual,22.519261242852185,0,45.904616390566765
2040,SSP4-6.0,Gradual,23.686125384709204,0,48.172012469271394
2041,SSP4-6.0,Gradual,24.8703543610004,0,50.46152143320714
2042,SSP4-6.0,Gradual,26.072581308494012,0,52.77424164134601
2043,SSP4-6.0,Gradual,27.295684224487317,0,55.11626371004402
2044,SSP4-6.0,Gradual,28.544335100161593,0,57.4974395761604
2045,SSP4-6.0,Gradual,29.827309214247645,0,59.936008081857864
2046,SSP4-6.0,Gradual,31.15076488576549,0,62.44470180801763
2047,SSP4-6.0,Gradual,32.519657102259195,0.00624559448966977,65.03306861002872
2048,SSP4-6.0,Gradual,33.93292405672544,0.16782553720747018,67.6980225762434
2049,SSP4-6.0,Gradual,35.38285807035998,0.3432972649837822,70.42241887573618
2050,SSP4-6.0,Gradual,36.85930471612032,0.534550764557892,73.18405866768275
2051,SSP4-6.0,Gradual,38.357573432314055,0.7429918647625371,75.97215499986558
2052,SSP4-6.0,Gradual,39.8753510602322,0.9690365198693769,78.78166560059502
2053,SSP4-6.0,Gradual,41.41212840451176,1.2127840241441632,81.61147278487937
2054,SSP4-6.0,Gradual,42.97149715559877,1.4740694094620466,84.46892490173549
2055,SSP4-6.0,Gradual,44.56088989421197,1.752537888091716,87.36924190033221
2056,SSP4-6.0,Gradual,46.18841331938185,2.0478997668104597,90.32892687195324
2057,SSP4-6.0,Gradual,47.854901088283185,2.360115066688813,93.34968710987755
2058,SSP4-6.0,Gradual,49.56044332439396,2.6899751500273936,96.43091149876052
2059,SSP4-6.0,Gradual,51.30473529163516,3.0382088011898034,99.57126178208051
2060,SSP4-6.0,Gradual,53.081082037288304,3.405171697461178,102.75699237711544
2061,SSP4-6.0,Gradual,54.88354783328066,3.7915545205749837,105.97554114598634
2062,SSP4-6.0,Gradual,56.70866384360967,4.197638632135423,109.21968905508392
2063,SSP4-6.0,Gradual,58.55656655154408,4.623510183207507,112.48962291988065
2064,SSP4-6.0,Gradual,60.428920749190596,5.068993047879729,115.78884845050146
2065,SSP4-6.0,Gradual,62.32955830273929,5.534036368696938,119.12508023678163
2066,SSP4-6.0,Gradual,64.26798551302777,6.019113383339445,122.51685764271609
2067,SSP4-6.0,Gradual,66.2521983237365,6.524473965739631,125.97992268173336
2068,SSP4-6.0,Gradual,68.28512413537757,7.050518674504858,129.51972959625027
2069,SSP4-6.0,Gradual,70.36203934582389,7.597400361345841,133.12667833030193
2070,SSP4-6.0,Gradual,72.47467587079733,8.16531864786998,136.78403309372467
2071,SSP4-6.0,Gradual,74.61406898702172,8.754104147079516,140.47403382696393
2072,SSP4-6.0,Gradual,76.77654813515753,9.363877271942926,144.18921899837213
2073,SSP4-6.0,Gradual,78.96141714176038,9.994379293090134,147.92845499043062
2074,SSP4-6.0,Gradual,81.16707864106405,10.644874826171929,151.68928245595617
2075,SSP4-6.0,Gradual,83.39450217585221,11.315136092337582,155.47386825936684
2076,SSP4-6.0,Gradual,85.64491336576786,12.004634823220087,159.28519190831565
2077,SSP4-6.0,Gradual,87.92247922074566,12.713446905445721,163.1315115360456
2078,SSP4-6.0,Gradual,90.2348760479496,13.442092824488654,167.02765927141053
2079,SSP4-6.0,Gradual,92.58901592042064,14.191039892498338,170.98699194834293
2080,SSP4-6.0,Gradual,94.98816806637676,14.960598514596512,175.015737618157
2081,SSP4-6.0,Gradual,97.42971094527852,15.750552500489775,179.10886939006724
2082,SSP4-6.0,Gradual,99.90963319561766,16.56081336174705,183.25845302948827
2083,SSP4-6.0,Gradual,102.41946075276206,17.39025949472945,187.4486620107947
2084,SSP4-6.0,Gradual,104.95422247681384,18.238435751717418,191.67000920191026
2085,SSP4-6.0,Gradual,107.50523223732868,19.103507423036348,195.90695705162102
2086,SSP4-6.0,Gradual,110.06860304204255,19.98463363066196,200.15257245342315
2087,SSP4-6.0,Gradual,112.6461505156854,20.881476520778804,204.41082451059202
2088,SSP4-6.0,Gradual,115.24106101413084,21.79361979168864,208.68850223657302
2089,SSP4-6.0,Gradual,117.86154030798446,22.72178832211509,213.00129229385382
2090,SSP4-6.0,Gradual,120.51877410902613,23.667265529444364,217.3702826886079
2091,SSP4-6.0,Gradual,123.2183272352593,24.63042432594149,221.8062301445771
2092,SSP4-6.0,Gradual,125.966230951222,25.612544451738117,226.31991745070587
2093,SSP4-6.0,Gradual,128.75198429111282,26.61133129457626,230.8926372876494
2094,SSP4-6.0,Gradual,131.56000951429056,27.62435079838579,235.49566823019532
2095,SSP4-6.0,Gradual,134.37927153545144,28.649771013557952,240.10877205734494
2096,SSP4-6.0,Gradual,137.2003300900885,29.685308074776856,244.71535210540014
2097,SSP4-6.0,Gradual,140.0218275326403,30.730147608556067,249.3135074567245
2098,SSP4-6.0,Gradual,142.84404270172735,31.783231184593163,253.90485421886154
2099,SSP4-6.0,Gradual,145.67411655755498,32.845145662340286,258.5030874527697
2100,SSP4-6.0,Gradual,148.5245841001999,33.917681306693666,263.1314868937061
2014,SSP4-6.0,Abrupt,0.15916334798010956,0.06275515542034814,0.25557154053987097
2015,SSP4-6.0,Abrupt,0.32177281822944087,0.12624532677268424,0.5173003096861974
2016,SSP4-6.0,Abrupt,0.4872943466731514,0.19033964547851057,0.7842490478677923
2017,SSP4-6.0,Abrupt,0.6562987846916987,0.2555285012266011,1.0570690681567962
2018,SSP4-6.0,Abrupt,0.8294079576210153,0.3222901534308137,1.3365257618112167
2019,SSP4-6.0,Abrupt,1.0071706161308411,0.3910398705978778,1.6233013616638043
2020,SSP4-6.0,Abrupt,1.190183753215155,0.46220911515388685,1.9181583912764228
2021,SSP4-6.0,Abrupt,1.379687792750548,0.5366623011681791,2.222713284332917
2022,SSP4-6.0,Abrupt,1.5767348667751917,0.6151693951526604,2.5383003383977227
2023,SSP4-6.0,Abrupt,1.7815645991953513,0.6980087727631044,2.865120425627598
2024,SSP4-6.0,Abrupt,1.9939056033500508,0.7851215195546613,3.2026896871454404
2025,SSP4-6.0,Abrupt,2.2127122778689077,0.8759004962112182,3.549524059526597
2026,SSP4-6.0,Abrupt,2.437144860873967,0.9698612195264915,3.904428502221443
2027,SSP4-6.0,Abrupt,2.666634181159753,1.0666736029554793,4.266594759364027
2028,SSP4-6.0,Abrupt,2.901328896764571,1.1665138735204827,4.636143920008659
2029,SSP4-6.0,Abrupt,3.141126773316982,1.2693688221987895,5.012884724435175
2030,SSP4-6.0,Abrupt,3.3862065128809347,1.3754074126174074,5.3970056131444615
2031,SSP4-6.0,Abrupt,3.636716576269118,1.4847691004879668,5.788664052050269
2032,SSP4-6.0,Abrupt,3.893161411707115,1.5978689441903882,6.188453879223842
2033,SSP4-6.0,Abrupt,4.156580569134183,1.7155126528219578,6.597648485446409
2034,SSP4-6.0,Abrupt,4.428275093066098,1.8387125149383357,7.017837671193861
2035,SSP4-6.0,Abrupt,4.707946529417732,1.9672627199111319,7.448630338924332
2036,SSP4-6.0,Abrupt,4.99582909816897,2.1013935591170645,7.890264637220876
2037,SSP4-6.0,Abrupt,5.290908445146044,2.24038723686674,8.34142965342535
2038,SSP4-6.0,Abrupt,5.593051602950571,2.384197123291241,8.801906082609902
2039,SSP4-6.0,Abrupt,5.901330346069408,2.5321429090497025,9.270517783089115
2040,SSP4-6.0,Abrupt,6.215118156297802,2.683783317201424,9.74645299539418
2041,SSP4-6.0,Abrupt,6.53410218946223,2.838923314199513,10.229281064724947
2042,SSP4-6.0,Abrupt,6.858532717751284,2.997801422356458,10.719264013146109
2043,SSP4-6.0,Abrupt,7.18884849085314,3.160790609488754,11.216906372217526
2044,SSP4-6.0,Abrupt,7.52566589450283,3.3284146339435035,11.722917155062156
2045,SSP4-6.0,Abrupt,7.8701859294461,3.5016642106734235,12.238707648218776
2046,SSP4-6.0,Abrupt,8.222869470308934,3.680931128113265,12.764807812504603
2047,SSP4-6.0,Abrupt,8.584089896636318,3.866542942865993,13.301636850406641
2048,SSP4-6.0,Abrupt,8.953286148142656,4.058069674111154,13.848502622174157
2049,SSP4-6.0,Abrupt,9.32918007987138,4.254474893722592,14.403885266020168
2050,SSP4-6.0,Abrupt,9.710476986953008,4.454710940206138,14.966243033699879
2051,SSP4-6.0,Abrupt,10.09687602101702,4.658585300406983,15.535166741627055
2052,SSP4-6.0,Abrupt,10.488187741619711,4.865977087037588,16.110398396201834
2053,SSP4-6.0,Abrupt,10.884409814052397,5.076926423336653,16.691893204768142
2054,SSP4-6.0,Abrupt,11.286012919884378,5.291867703791211,17.280158135977544
2055,SSP4-6.0,Abrupt,11.693810377995057,5.511511849628695,17.876108906361416
2056,SSP4-6.0,Abrupt,12.108501526265892,5.736455045793006,18.48054800673878
2057,SSP4-6.0,Abrupt,12.529764712066344,5.9664222519650085,19.093107172167677
2058,SSP4-6.0,Abrupt,12.957460264701352,6.2013101961170785,19.713610333285626
2059,SSP4-6.0,Abrupt,13.391425738276109,6.440991075194106,20.34186040135811
2060,SSP4-6.0,Abrupt,13.830754573293213,6.684689254661357,20.976819891925068
2061,SSP4-6.0,Abrupt,14.27489219351505,6.931951344669547,21.617833042360555
2062,SSP4-6.0,Abrupt,14.72355247589222,7.182555950813863,22.264549000970575
2063,SSP4-6.0,Abrupt,15.176800785991674,7.436579899508748,22.917021672474597
2064,SSP4-6.0,Abrupt,15.634759234839947,7.6941416189319645,23.57537685074793
2065,SSP4-6.0,Abrupt,16.097728508280714,7.955513665769251,24.239943350792174
2066,SSP4-6.0,Abrupt,16.566536684557647,8.22142424798892,24.911649121126374
2067,SSP4-6.0,Abrupt,17.04164768966778,8.492268008270127,25.591027371065433
2068,SSP4-6.0,Abrupt,17.523027958376012,8.768008126288237,26.278047790463788
2069,SSP4-6.0,Abrupt,18.010016173318053,9.04806062037679,26.97197172625932
2070,SSP4-6.0,Abrupt,18.50184303469681,9.331765369530936,27.67192069986269
2071,SSP4-6.0,Abrupt,18.997786027643443,9.618506936385948,28.377065118900937
2072,SSP4-6.0,Abrupt,19.497669453766388,9.908162837566593,29.087176069966183
2073,SSP4-6.0,Abrupt,20.00147012825022,10.200744920537131,29.802195335963305
2074,SSP4-6.0,Abrupt,20.509009927171807,10.496111516523683,30.52190833781993
2075,SSP4-6.0,Abrupt,21.020363459660903,10.794353409418996,31.24637350990281
2076,SSP4-6.0,Abrupt,21.53554352732169,11.09549397867392,31.975593075969456
2077,SSP4-6.0,Abrupt,22.054817605846605,11.39977548937904,32.70985972231417
2078,SSP4-6.0,Abrupt,22.57866760761046,11.707630304355726,33.449704910865194
2079,SSP4-6.0,Abrupt,23.10742630000997,12.019347135820365,34.19550546419957
2080,SSP4-6.0,Abrupt,23.641137228346143,12.334955391189062,34.94731906550322
2081,SSP4-6.0,Abrupt,24.17945725592112,12.654146150864886,35.704768360977354
2082,SSP4-6.0,Abrupt,24.7220613578573,12.976637937775644,36.46748477793896
2083,SSP4-6.0,Abrupt,25.268335771955236,13.301891476384398,37.234780067526074
2084,SSP4-6.0,Abrupt,25.818020116276855,13.62969412329697,38.00634610925674
2085,SSP4-6.0,Abrupt,26.370537991707415,13.959546009858006,38.78152997355683
2086,SSP4-6.0,Abrupt,26.92572155164143,14.291323194606065,39.560119908676796
2087,SSP4-6.0,Abrupt,27.483723435928397,14.625184214497137,40.342262657359655
2088,SSP4-6.0,Abrupt,28.04469839539803,14.96127988714251,41.12811690365355
2089,SSP4-6.0,Abrupt,28.60911027628325,15.300034573396783,41.91818597916972
2090,SSP4-6.0,Abrupt,29.177527949996104,15.641955659082669,42.71310024090954
2091,SSP4-6.0,Abrupt,29.750093210435807,15.987155127414233,43.51303129345738
2092,SSP4-6.0,Abrupt,30.327048135708125,16.335846342283908,44.31824992913234
2093,SSP4-6.0,Abrupt,30.90759413091439,16.687294993828868,45.12789326799991
2094,SSP4-6.0,Abrupt,31.49087441021541,17.040736024896347,45.941012795534476
2095,SSP4-6.0,Abrupt,32.07638917057134,17.395740584960855,46.75703775618182
2096,SSP4-6.0,Abrupt,32.663694225617135,17.751928741949676,47.575459709284594
2097,SSP4-6.0,Abrupt,33.25280850744022,18.109344958742717,48.396272056137725
2098,SSP4-6.0,Abrupt,33.84374085936148,18.468014354964627,49.21946736375834
2099,SSP4-6.0,Abrupt,34.43687647056804,18.82830264716902,50.04545029396705
2100,SSP4-6.0,Abrupt,35.03282603212373,19.19078547430535,50.87486658994211
2014,SSP4-6.0,Combustion,0.7193737279615169,0.44380479919125276,0.994942656731781
2015,SSP4-6.0,Combustion,1.444189891432168,0.8879451701096269,2.000434612754709
2016,SSP4-6.0,Combustion,2.172797277409266,1.3316417421070939,3.013952812711438
2017,SSP4-6.0,Combustion,2.9072287749267303,1.7767909272166482,4.037666622636812
2018,SSP4-6.0,Combustion,3.6496092877104385,2.2252018891596514,5.074016686261226
2019,SSP4-6.0,Combustion,4.401753834483717,2.6783571744347103,6.125150494532724
2020,SSP4-6.0,Combustion,5.165619750188649,3.137786551773949,7.193452948603349
2021,SSP4-6.0,Combustion,5.94516447714513,3.606542689356423,8.283786264933836
2022,SSP4-6.0,Combustion,6.743592470796481,4.08701310205267,9.400171839540292
2023,SSP4-6.0,Combustion,7.561397294504924,4.579568663215759,10.54322592579409
2024,SSP4-6.0,Combustion,8.397458446407565,5.083427916016991,11.71148897679814
2025,SSP4-6.0,Combustion,9.248280400529817,5.596127856552705,12.900432944506928
2026,SSP4-6.0,Combustion,10.111083198919344,6.115791937131312,14.106374460707375
2027,SSP4-6.0,Combustion,10.984030833504772,6.641243488825398,15.326818178184144
2028,SSP4-6.0,Combustion,11.867510790961806,7.172892355052133,16.562129226871477
2029,SSP4-6.0,Combustion,12.761116431313544,7.710509278173588,17.8117235844535
2030,SSP4-6.0,Combustion,13.665340194578013,8.254489739157577,19.07619064999845
2031,SSP4-6.0,Combustion,14.580590894018172,8.805129044721866,20.35605274331448
2032,SSP4-6.0,Combustion,15.508362520453872,9.363499709935066,21.653225330972678
2033,SSP4-6.0,Combustion,16.451842671965917,9.931863084200224,22.97182225973161
2034,SSP4-6.0,Combustion,17.415018161987522,10.512988248662454,24.31704807531259
2035,SSP4-6.0,Combustion,18.396901512113267,11.105987566617252,25.687815457609283
2036,SSP4-6.0,Combustion,19.398175659650953,11.711289118584435,27.08506220071747
2037,SSP4-6.0,Combustion,20.415561913915493,12.326467429503229,28.504656398327757
2038,SSP4-6.0,Combustion,21.448602269443786,12.951231646943192,29.94597289194438
2039,SSP4-6.0,Combustion,22.494317959481137,13.583446591643577,31.405189327318695
2040,SSP4-6.0,Combustion,23.55068679956038,14.221733554529385,32.879640044591376
2041,SSP4-6.0,Combustion,24.616692116551356,14.865458043253094,34.36792618984962
2042,SSP4-6.0,Combustion,25.69312408113698,15.515258637043269,35.87098952523069
2043,SSP4-6.0,Combustion,26.781406950236704,16.17217658438696,37.39063731608645
2044,SSP4-6.0,Combustion,27.88351718222477,16.837604330289643,38.9294300341599
2045,SSP4-6.0,Combustion,29.003356232326684,17.514280936385987,40.49243152826738
2046,SSP4-6.0,Combustion,30.14246259717761,18.203170725848462,42.08175446850676
2047,SSP4-6.0,Combustion,31.302112038840924,18.90506828496568,43.69915579271617
2048,SSP4-6.0,Combustion,32.480495463325106,19.618553024133632,45.34243790251658
2049,SSP4-6.0,Combustion,33.67345180852838,20.34060307763398,47.006300539422774
2050,SSP4-6.0,Combustion,34.876727442714134,21.06824229551595,48.68521258991232
2051,SSP4-6.0,Combustion,36.08933362583747,21.800948188587128,50.37771906308781
2052,SSP4-6.0,Combustion,37.310659894136386,22.5383989795993,52.08292080867347
2053,SSP4-6.0,Combustion,38.54070691850318,23.28068131975357,53.8007325172528
2054,SSP4-6.0,Combustion,39.78107135273165,24.028990752780658,55.533151952682644
2055,SSP4-6.0,Combustion,41.03454536872753,24.785313497197173,57.28377724025788
2056,SSP4-6.0,Combustion,42.30360560742019,25.55134384589211,59.05586736894827
2057,SSP4-6.0,Combustion,43.587246506101565,26.326243664239076,60.84824934796406
2058,SSP4-6.0,Combustion,44.885059454235105,27.10968486506779,62.66043404340242
2059,SSP4-6.0,Combustion,46.19656594085605,27.90130687090852,64.49182501080358
2060,SSP4-6.0,Combustion,47.518661385864185,28.698862621947576,66.33846014978079
2061,SSP4-6.0,Combustion,48.849423152185,29.50103432434388,68.19781198002612
2062,SSP4-6.0,Combustion,50.18787257750866,30.307202509241076,70.06854264577623
2063,SSP4-6.0,Combustion,51.53428453919292,31.117630799537146,71.9509382788487
2064,SSP4-6.0,Combustion,52.889150838067714,31.932697638864717,73.8456040372707
2065,SSP4-6.0,Combustion,54.253613403864485,32.75322183957749,75.75400496815148
2066,SSP4-6.0,Combustion,55.630759274916066,33.58138946572927,77.68012908410286
2067,SSP4-6.0,Combustion,57.02241983576533,34.418407389663585,79.62643228186707
2068,SSP4-6.0,Combustion,58.4286083803784,35.26416939920483,81.59304736155197
2069,SSP4-6.0,Combustion,59.846983120276946,36.11691543383725,83.57705080671664
2070,SSP4-6.0,Combustion,61.27472905510031,36.974640383645394,85.57481772655522
2071,SSP4-6.0,Combustion,62.70916578620205,37.83548272497422,87.58284884742989
2072,SSP4-6.0,Combustion,64.1496556046493,38.69909730653805,89.60021390276054
2073,SSP4-6.0,Combustion,65.59614633426887,39.56553088797057,91.62676178056716
2074,SSP4-6.0,Combustion,67.04799941186134,40.434359992632466,93.66163883109022
2075,SSP4-6.0,Combustion,68.50554410200326,41.30587336060454,95.70521484340198
2076,SSP4-6.0,Combustion,69.96888241322108,42.18015761732891,97.75760720911325
2077,SSP4-6.0,Combustion,71.43911818145126,43.058006114269425,99.8202302486331
2078,SSP4-6.0,Combustion,72.91821648036814,43.94079884292135,101.89563411781494
2079,SSP4-6.0,Combustion,74.40759923716611,44.82947538828027,103.98572308605195
2080,SSP4-6.0,Combustion,75.90756550516967,45.72415973497412,106.09097127536522
2081,SSP4-6.0,Combustion,77.41684606449294,46.6238897786734,108.20980235031249
2082,SSP4-6.0,Combustion,78.9342011895463,47.52778091730599,110.34062146178661
2083,SSP4-6.0,Combustion,80.45719452392788,48.434109072003,112.48027997585277
2084,SSP4-6.0,Combustion,81.98479009692244,49.34221692015167,114.6273632736932
2085,SSP4-6.0,Combustion,83.5146495173596,50.25049290185731,116.77880613286189
2086,SSP4-6.0,Combustion,85.04609162681025,51.15856373503094,118.93361951858957
2087,SSP4-6.0,Combustion,86.57977238123352,52.06698808490909,121.09255667755795
2088,SSP4-6.0,Combustion,88.11638174658493,52.97629307710047,123.25647041606939
2089,SSP4-6.0,Combustion,89.65792185324062,53.88792156618568,125.42792214029556
2090,SSP4-6.0,Combustion,91.20688677558438,54.80360986354802,127.61016368762074
2091,SSP4-6.0,Combustion,92.76399892620442,55.72376797138327,129.80422988102558
2092,SSP4-6.0,Combustion,94.33041255015978,56.64915159415353,132.01167350616603
2093,SSP4-6.0,Combustion,95.90279667770812,57.57726511926683,134.22832823614942
2094,SSP4-6.0,Combustion,97.47747686854454,58.50551327056987,136.4494404665192
2095,SSP4-6.0,Combustion,99.05227365729355,59.432465570242435,138.67208174434467
2096,SSP4-6.0,Combustion,100.62523787096669,60.35685265188096,140.89362309005242
2097,SSP4-6.0,Combustion,102.19644774098865,61.27887458830055,143.11402089367675
2098,SSP4-6.0,Combustion,103.7659623191855,62.19865185232689,145.33327278604412
2099,SSP4-6.0,Combustion,105.33551469115773,63.117490382860254,147.5535389994552
2100,SSP4-6.0,Combustion,106.90787706787894,64.03739080541007,149.77836333034782
2014,SSP4-6.0,Postfire,0.08510067505938307,0,0.17229144845410618
2015,SSP4-6.0,Postfire,0.17615698789247616,0,0.3594072829464219
2016,SSP4-6.0,Postfire,0.2693217358327035,0,0.5509276254275507
2017,SSP4-6.0,Postfire,0.364268720064419,0,0.7459164761832424
2018,SSP4-6.0,Postfire,0.4611063966399204,0,0.9446152729668532
2019,SSP4-6.0,Postfire,0.5599679233017184,0,1.1473367366703167
2020,SSP4-6.0,Postfire,0.6609958012883884,0,1.354417347794377
2021,SSP4-6.0,Postfire,0.7644205446504881,0,1.5664147200000362
2022,SSP4-6.0,Postfire,0.8705090521071374,0,1.7839751862410833
2023,SSP4-6.0,Postfire,0.979426958880092,0,2.0074797858380773
2024,SSP4-6.0,Postfire,1.091218760231149,0,2.236995170753266
2025,SSP4-6.0,Postfire,1.205788025644432,0,2.4722283258307316
2026,SSP4-6.0,Postfire,1.322992646518426,0,2.712773247366344
2027,SSP4-6.0,Postfire,1.442727781626555,0,2.958325460776274
2028,SSP4-6.0,Postfire,1.564994629764222,0,3.2088565436562284
2029,SSP4-6.0,Postfire,1.6898157041269917,0,3.464397068607741
2030,SSP4-6.0,Postfire,1.8172359426687583,0,3.7250365159909924
2031,SSP4-6.0,Postfire,1.9473184921626208,0,3.990912090932758
2032,SSP4-6.0,Postfire,2.080177199407142,0,4.262287832868985
2033,SSP4-6.0,Postfire,2.216033531147517,0,4.539698512815519
2034,SSP4-6.0,Postfire,2.355205912894424,0,4.823920058963679
2035,SSP4-6.0,Postfire,2.497834439183981,0,5.11527145377346
2036,SSP4-6.0,Postfire,2.644014654649164,0,5.413949733256434
2037,SSP4-6.0,Postfire,2.7936955698992887,0,5.719780784018377
2038,SSP4-6.0,Postfire,2.9468485148759824,0,6.032644570406388
2039,SSP4-6.0,Postfire,3.1033817915386974,0,6.352269522402262
2040,SSP4-6.0,Postfire,3.2631758717673813,0,6.678315994290269
2041,SSP4-6.0,Postfire,3.4261689525272723,0,7.01059383898154
2042,SSP4-6.0,Postfire,3.5924100612264813,0,7.349196100078213
2043,SSP4-6.0,Postfire,3.762030473332563,0,7.694425969902099
2044,SSP4-6.0,Postfire,3.935219967961811,0,8.046732152522285
2045,SSP4-6.0,Postfire,4.11229811338629,0,8.406883694032697
2046,SSP4-6.0,Postfire,4.293535543046056,0,8.775523240944938
2047,SSP4-6.0,Postfire,4.479148927864251,0,9.153147355973246
2048,SSP4-6.0,Postfire,4.6691846955831195,0,9.539825165282249
2049,SSP4-6.0,Postfire,4.863466776443141,0,9.93506873860287
2050,SSP4-6.0,Postfire,5.061720694893947,0,10.338146535176556
2051,SSP4-6.0,Postfire,5.263823294108562,0,10.748704461790453
2052,SSP4-6.0,Postfire,5.469749894617876,0,11.16664457330063
2053,SSP4-6.0,Postfire,5.679521263071716,0,11.59198661242969
2054,SSP4-6.0,Postfire,5.893276247657385,0,12.025042954960448
2055,SSP4-6.0,Postfire,6.111281253478734,0,12.466441946020403
2056,SSP4-6.0,Postfire,6.333840607599851,0,12.916902984160812
2057,SSP4-6.0,Postfire,6.561052568908099,0,13.376636242639842
2058,SSP4-6.0,Postfire,6.79296041520511,0,13.845703453845513
2059,SSP4-6.0,Postfire,7.029609019552472,0,14.324170269218852
2060,SSP4-6.0,Postfire,7.27086305314039,0,14.811668634724423
2061,SSP4-6.0,Postfire,7.51657329182594,0,15.307791679726314
2062,SSP4-6.0,Postfire,7.766667922876375,0,15.812325981516953
2063,SSP4-6.0,Postfire,8.021183173184518,0,16.325324601494813
2064,SSP4-6.0,Postfire,8.280208172449914,0,16.846974242298117
2065,SSP4-6.0,Postfire,8.543895265829867,0,17.377613412888145
2066,SSP4-6.0,Postfire,8.8125711103256,0,17.917995407783014
2067,SSP4-6.0,Postfire,9.086552084840733,0,18.46885151009845
2068,SSP4-6.0,Postfire,9.366006501211068,0,19.03055058494541
2069,SSP4-6.0,Postfire,9.65086981833497,0,19.602900603419993
2070,SSP4-6.0,Postfire,9.940949112806598,0,20.18539606668142
2071,SSP4-6.0,Postfire,10.236019328471604,0,20.77745706926066
2072,SSP4-6.0,Postfire,10.53599838732498,0,21.378841803031804
2073,SSP4-6.0,Postfire,10.840904572741652,0,21.98955522296727
2074,SSP4-6.0,Postfire,11.150729360966432,0,22.6095480551653
2075,SSP4-6.0,Postfire,11.465524279942564,0,23.23890703218339
2076,SSP4-6.0,Postfire,11.785358415018784,0,23.877766350768685
2077,SSP4-6.0,Postfire,12.110385825477728,0,24.526456067745958
2078,SSP4-6.0,Postfire,12.440882760637562,0,25.185590721075044
2079,SSP4-6.0,Postfire,12.777126095839742,0,25.855788583233434
2080,SSP4-6.0,Postfire,13.119292065118032,0,26.537430033489517
2081,SSP4-6.0,Postfire,13.46737887289342,0,27.23047951932483
2082,SSP4-6.0,Postfire,13.821327692688453,0,27.93475934471729
2083,SSP4-6.0,Postfire,14.18094249638357,0,28.649784513934442
2084,SSP4-6.0,Postfire,14.546107847359728,0,29.37524386637294
2085,SSP4-6.0,Postfire,14.916598609076132,0,30.11059559567637
2086,SSP4-6.0,Postfire,15.292303732343395,0,30.85554459633655
2087,SSP4-6.0,Postfire,15.673293584615346,0,31.6102146198848
2088,SSP4-6.0,Postfire,16.059694481991393,0,32.37486781269682
2089,SSP4-6.0,Postfire,16.451793572538527,0,33.15012172285874
2090,SSP4-6.0,Postfire,16.85000078580364,0,33.93687291769418
2091,SSP4-6.0,Postfire,17.254577902387947,0,34.73569557468656
2092,SSP4-6.0,Postfire,17.665799884773794,0,35.54716835915052
2093,SSP4-6.0,Postfire,18.083436359228163,0,36.37077593729718
2094,SSP4-6.0,Postfire,18.507033738945733,0,37.20547621702465
2095,SSP4-6.0,Postfire,18.936252146165184,0,38.050468448041215
2096,SSP4-6.0,Postfire,19.370794031934327,0,38.90506347647374
2097,SSP4-6.0,Postfire,19.810604121013057,0,39.7690971041355
2098,SSP4-6.0,Postfire,20.25569060810036,0,40.6425672659864
2099,SSP4-6.0,Postfire,20.70628669474956,0,41.52595280609654
2100,SSP4-6.0,Postfire,21.162835748867423,0,42.42018928784312
2014,SSP5-8.5,Gradual,0.6933883101586846,0,1.492756081936903
2015,SSP5-8.5,Gradual,1.3958899334002366,0,2.9994734611508296
2016,SSP5-8.5,Gradual,2.101096625921069,0,4.504279911042412
2017,SSP5-8.5,Gradual,2.8116694219483462,0,6.0135068480706
2018,SSP5-8.5,Gradual,3.53228806847478,0,7.537995676819882
2019,SSP5-8.5,Gradual,4.268098326084832,0,9.089258182724866
2020,SSP5-8.5,Gradual,5.023981148243247,0,10.677920362981244
