Year,SSP,Process,mean_GtCO2_yr,ymin_GtCO2_yr,ymax_GtCO2_yr
2076,SSP1-2.6,Postfire,0.2185322223524439,0.019320594739319574,0.41774384996556824
2077,SSP1-2.6,Postfire,0.21972323917186623,0.02007974472169563,0.4193667336220368
2078,SSP1-2.6,Postfire,0.2210391146001669,0.020764982803190057,0.42131324639714374
2079,SSP1-2.6,Postfire,0.22248355243146767,0.02137368361534736,0.423593421247588
2080,SSP1-2.6,Postfire,0.22398875026335632,0.021938369456915435,0.4260391310697972
2081,SSP1-2.6,Postfire,0.22544409660110817,0.022512851049624444,0.4283753421525919
2082,SSP1-2.6,Postfire,0.22680956665675855,0.02312018748468664,0.43049894582883047
2083,SSP1-2.6,Postfire,0.22801501500631335,0.023791695948399,0.43223833406422774
2084,SSP1-2.6,Postfire,0.2291014901044732,0.02451121341423837,0.433691766794708
2085,SSP1-2.6,Postfire,0.2300274014849319,0.02529299997246412,0.43476180299739964
2086,SSP1-2.6,Postfire,0.23084480306676736,0.026114915498767793,0.43557469063476695
2087,SSP1-2.6,Postfire,0.23165984237548973,0.02692518002872693,0.4363945047222525
2088,SSP1-2.6,Postfire,0.232512418177071,0.027701107260795665,0.4373237290933463
2089,SSP1-2.6,Postfire,0.2334845791177084,0.02840618737836259,0.4385629708570542
2090,SSP1-2.6,Postfire,0.23465482274145755,0.029005924233916736,0.44030372124899836
2091,SSP1-2.6,Postfire,0.23597281328187475,0.02952319015876534,0.44242243640498413
2092,SSP1-2.6,Postfire,0.23742046705274153,0.029970684970704098,0.44487024913477896
2093,SSP1-2.6,Postfire,0.23875638552351988,0.030452766185648295,0.44706000486139147
2094,SSP1-2.6,Postfire,0.23983554118569111,0.03104219825975879,0.44862888411162344
2095,SSP1-2.6,Postfire,0.24071353832303272,0.03171945062745879,0.44970762601860664
2096,SSP1-2.6,Postfire,0.24143170694494595,0.03246279282005762,0.45040062106983425
2097,SSP1-2.6,Postfire,0.24209971978268477,0.03322177448538527,0.45097766507998427
2098,SSP1-2.6,Postfire,0.24276532699761977,0.033968915876057465,0.4515617381191821
2099,SSP1-2.6,Postfire,0.24352449270469623,0.034661678886731134,0.45238730652266135
2100,SSP1-2.6,Postfire,0.24447021651303116,0.03525775384548979,0.45368267918057253
2014,SSP2-4.5,Gradual,0.6933883217848785,0,1.4927560985029924
2015,SSP2-4.5,Gradual,0.7024430106923255,0,1.5066992057788997
2016,SSP2-4.5,Gradual,0.7034734449549797,0,1.5012041216467356
2017,SSP2-4.5,Gradual,0.7051667530971325,0,1.4974706633822557
2018,SSP2-4.5,Gradual,0.7097550770314196,0,1.5005284009234956
2019,SSP2-4.5,Gradual,0.7177661494210844,0,1.5114021911814846
2020,SSP2-4.5,Gradual,0.7298018702539111,0,1.5311572366445878
2021,SSP2-4.5,Gradual,0.7474750773598952,0,1.5631380915481807
2022,SSP2-4.5,Gradual,0.7707353094855446,0,1.6070975148920443
2023,SSP2-4.5,Gradual,0.7963910484755857,0,1.655702561824297
2024,SSP2-4.5,Gradual,0.8213709666876574,0,1.7019284623997037
2025,SSP2-4.5,Gradual,0.8416701824929178,0,1.7368923457809067
2026,SSP2-4.5,Gradual,0.8566253700025059,0,1.7592009629361747
2027,SSP2-4.5,Gradual,0.8670902251085155,0,1.7711096786673042
2028,SSP2-4.5,Gradual,0.876140084487708,0,1.7797153651255146
2029,SSP2-4.5,Gradual,0.8839125727177073,0,1.7856479705406314
2030,SSP2-4.5,Gradual,0.8918267170460296,0,1.7920075609530617
2031,SSP2-4.5,Gradual,0.9011912069908364,5.633438727801199e-4,1.8018190701088928
2032,SSP2-4.5,Gradual,0.9135642948081164,0.008643544361698563,1.8184850452545342
2033,SSP2-4.5,Gradual,0.931737785989488,0.015482698406867335,1.8479928735721085
2034,SSP2-4.5,Gradual,0.95787095493315,0.02081608871253715,1.894925821153763
2035,SSP2-4.5,Gradual,0.9858454165506948,0.02577222627789244,1.945918606823497
2036,SSP2-4.5,Gradual,1.015743358365817,0.031032872020474667,2.0004538447111595
2037,SSP2-4.5,Gradual,1.0417625491137972,0.03733841393510229,2.046186684292492
2038,SSP2-4.5,Gradual,1.065894742356323,0.044808499985939054,2.086980984726707
2039,SSP2-4.5,Gradual,1.085096356875335,0.053374422573734925,2.116818291176935
2040,SSP2-4.5,Gradual,1.099683113053331,0.06309895085325423,2.1362672752534078
2041,SSP2-4.5,Gradual,1.111600915074521,0.0734334156535894,2.1497684144954525
2042,SSP2-4.5,Gradual,1.124169907411144,0.08375690953467219,2.1645829052876158
2043,SSP2-4.5,Gradual,1.1394847018563563,0.09360895330682273,2.1853604504058897
2044,SSP2-4.5,Gradual,1.1592057901828974,0.10283514424925078,2.215576436116544
2045,SSP2-4.5,Gradual,1.1872511579953786,0.11123518880935857,2.2632671271813987
2046,SSP2-4.5,Gradual,1.22097527957439,0.11899728401859622,2.3229532751301836
2047,SSP2-4.5,Gradual,1.259150385700297,0.12679351345829293,2.391507257942301
2048,SSP2-4.5,Gradual,1.2961547095472994,0.1351849389946307,2.457124480099968
2049,SSP2-4.5,Gradual,1.325681726716245,0.14492448811030356,2.506438965322187
2050,SSP2-4.5,Gradual,1.34549562001477,0.15621405829271695,2.534777181736823
2051,SSP2-4.5,Gradual,1.3600740199561936,0.16860349479498438,2.5515445451174026
2052,SSP2-4.5,Gradual,1.371603915204234,0.1812945198211997,2.5619133105872685
2053,SSP2-4.5,Gradual,1.381894618628551,0.19392718031271117,2.569862056944391
2054,SSP2-4.5,Gradual,1.3948733700766265,0.20625221156797613,2.583494528585277
2055,SSP2-4.5,Gradual,1.4144249352461342,0.2180549710879991,2.6107948994042696
2056,SSP2-4.5,Gradual,1.4412358802821383,0.22931004104511388,2.653161719519163
2057,SSP2-4.5,Gradual,1.4684939854951022,0.24018535776899363,2.6968026132212106
2058,SSP2-4.5,Gradual,1.4954594790235312,0.25135594197613065,2.7395630160709317
2059,SSP2-4.5,Gradual,1.521818489617553,0.26278076126318606,2.78085621797192
2060,SSP2-4.5,Gradual,1.5419046556380127,0.27424383477257597,2.8095654765034492
2061,SSP2-4.5,Gradual,1.5560766658287433,0.28603226955554373,2.826121062101943
2062,SSP2-4.5,Gradual,1.566483026382673,0.29785988256316975,2.8351061702021765
2063,SSP2-4.5,Gradual,1.5765827774173455,0.3095665412064532,2.843599013628238
2064,SSP2-4.5,Gradual,1.587943200741739,0.3209320101697264,2.8549543913137514
2065,SSP2-4.5,Gradual,1.6026064197974317,0.33204955287672244,2.8731632867181407
2066,SSP2-4.5,Gradual,1.6257709663164206,0.34329638374938654,2.9082455488834547
2067,SSP2-4.5,Gradual,1.6561419819605692,0.35446309942555687,2.9578208644955817
2068,SSP2-4.5,Gradual,1.689176638637181,0.3656031352653255,3.012750142009036
2069,SSP2-4.5,Gradual,1.718240710966715,0.376581014910923,3.059900407022507
2070,SSP2-4.5,Gradual,1.7401826986185254,0.38745388156661464,3.092911515670436
2071,SSP2-4.5,Gradual,1.7541359975806357,0.39804960857840155,3.11022238658287
2072,SSP2-4.5,Gradual,1.764567131151981,0.40855584399514466,3.1205784183088174
2073,SSP2-4.5,Gradual,1.773764721630635,0.4187100705594158,3.1288193727018543
2074,SSP2-4.5,Gradual,1.781231720360711,0.42825324979452195,3.1342101909269005
2075,SSP2-4.5,Gradual,1.7890107494238416,0.437434578116896,3.1405869207307875
2076,SSP2-4.5,Gradual,1.7973526947227645,0.44615728710140856,3.1485481023441206
2077,SSP2-4.5,Gradual,1.8091825278684115,0.4548758129873811,3.163489242749442
2078,SSP2-4.5,Gradual,1.8275175830624912,0.46395466384134365,3.191080502283639
2079,SSP2-4.5,Gradual,1.851842307184668,0.4733588189902216,3.2303257953791142
2080,SSP2-4.5,Gradual,1.8790635159936355,0.48287357750568183,3.2752534544815894
2081,SSP2-4.5,Gradual,1.904449019113584,0.4920294644413532,3.316868573785815
2082,SSP2-4.5,Gradual,1.9267444192681784,0.500867268216131,3.352621570320226
2083,SSP2-4.5,Gradual,1.9422002166389365,0.5087461467731724,3.375654286504701
2084,SSP2-4.5,Gradual,1.9535629191396071,0.5161219792434266,3.391003859035788
2085,SSP2-4.5,Gradual,1.95773173592885,0.5221490961131117,3.3933143757445885
2086,SSP2-4.5,Gradual,1.9583781989338311,0.5274389357504343,3.389317462117228
2087,SSP2-4.5,Gradual,1.9602221228022216,0.5325215852371692,3.3879226603672743
2088,SSP2-4.5,Gradual,1.9644694465055357,0.5374801419309427,3.391458751080129
2089,SSP2-4.5,Gradual,1.9752925047113288,0.5431753522763019,3.4074096571463555
2090,SSP2-4.5,Gradual,1.995386405839057,0.5501168827947096,3.4406559288834044
2091,SSP2-4.5,Gradual,2.020133181244606,0.557611051926947,3.482655310562265
2092,SSP2-4.5,Gradual,2.0495478066464807,0.5659770835845892,3.5331185297083723
2093,SSP2-4.5,Gradual,2.0705890744132907,0.5727134788720869,3.568464669954494
2094,SSP2-4.5,Gradual,2.078925683970092,0.5773348272711563,3.580516540669028
2095,SSP2-4.5,Gradual,2.078208060344266,0.5804007891388145,3.5760153315497174
2096,SSP2-4.5,Gradual,2.069984828186712,0.5818851406875969,3.558084515685827
2097,SSP2-4.5,Gradual,2.0604598639321012,0.5827272064088984,3.5381925214553043
2098,SSP2-4.5,Gradual,2.051140213446484,0.5830901818640988,3.519190245028869
2099,SSP2-4.5,Gradual,2.0473178870199584,0.5841669820572841,3.5104687919826327
2100,SSP2-4.5,Gradual,2.0529258895545444,0.5870244526780954,3.5188273264309933
2014,SSP2-4.5,Abrupt,0.15916338665123922,0.06275517754926042,0.25557159575321803
2015,SSP2-4.5,Abrupt,0.1626263221017829,0.06345958098543458,0.26179306321813123
2016,SSP2-4.5,Abrupt,0.16573634336195378,0.06417175560454991,0.26730093111935765
2017,SSP2-4.5,Abrupt,0.16953734432638995,0.06548010125710278,0.2735945873956771
2018,SSP2-4.5,Abrupt,0.174046900995065,0.06734309734106281,0.2807507046490672
2019,SSP2-4.5,Abrupt,0.17916184096321455,0.06967194160802626,0.28865174031840285
2020,SSP2-4.5,Abrupt,0.18491057510492895,0.07246243136142103,0.2973587188484369
2021,SSP2-4.5,Abrupt,0.1917059471156036,0.0759938230817008,0.30741807114950637
2022,SSP2-4.5,Abrupt,0.1993606357865438,0.08014897435561386,0.31857229721747377
2023,SSP2-4.5,Abrupt,0.20707062823227823,0.08445157004655832,0.3296896864179981
2024,SSP2-4.5,Abrupt,0.21434437432279724,0.0885790075074834,0.3401097411381111
2025,SSP2-4.5,Abrupt,0.22044187208604143,0.09202872321898051,0.3488550209531024
2026,SSP2-4.5,Abrupt,0.22555901720344443,0.09489015118908545,0.3562278832178034
2027,SSP2-4.5,Abrupt,0.2299751730162002,0.09734032881107743,0.362610017221323
2028,SSP2-4.5,Abrupt,0.23439983682579188,0.09985537795465965,0.3689442956969241
2029,SSP2-4.5,Abrupt,0.23859928590134755,0.10225957609670944,0.37493899570598566
2030,SSP2-4.5,Abrupt,0.24291624290774524,0.10479504742613763,0.3810374383893529
2031,SSP2-4.5,Abrupt,0.2475083385850578,0.10755679349369165,0.3874598836764239
2032,SSP2-4.5,Abrupt,0.25263522871865585,0.11071154343117529,0.3945589140061364
2033,SSP2-4.5,Abrupt,0.2588069511704553,0.11462752833919093,0.4029863740017197
2034,SSP2-4.5,Abrupt,0.2662759896351937,0.11950135721314523,0.4130506220572422
2035,SSP2-4.5,Abrupt,0.273475075987075,0.1241975893647013,0.4227525626094487
2036,SSP2-4.5,Abrupt,0.2808914224921165,0.12908684993376693,0.4326959950504661
2037,SSP2-4.5,Abrupt,0.287243950605486,0.1332239189370817,0.44126398227389035
2038,SSP2-4.5,Abrupt,0.2934343169526692,0.13729016321896256,0.4495784706863758
2039,SSP2-4.5,Abrupt,0.2986804567211973,0.14069068154443673,0.45667023189795786
2040,SSP2-4.5,Abrupt,0.3033095105062839,0.14367290034852892,0.4629461206640389
2041,SSP2-4.5,Abrupt,0.30765605458000594,0.1464832320009743,0.4688288771590376
2042,SSP2-4.5,Abrupt,0.31226727113210134,0.14952844418168526,0.4750060980825174
2043,SSP2-4.5,Abrupt,0.3173220269643441,0.15293297512754894,0.4817110788011392
2044,SSP2-4.5,Abrupt,0.32299476705402624,0.15683107301009092,0.48915846109796157
2045,SSP2-4.5,Abrupt,0.3298825871306997,0.16168884829132601,0.49807632597007334
2046,SSP2-4.5,Abrupt,0.33721257140907157,0.16688573505838233,0.5075394077597608
2047,SSP2-4.5,Abrupt,0.3449215924378939,0.17240601343687834,0.5174371714389094
2048,SSP2-4.5,Abrupt,0.35205961695797217,0.1774759651564962,0.5266432687594481
2049,SSP2-4.5,Abrupt,0.35791799915505257,0.18155088375714531,0.5342851145529598
2050,SSP2-4.5,Abrupt,0.3624930638573572,0.18463407640104246,0.5403520513136719
2051,SSP2-4.5,Abrupt,0.3666603681958886,0.18744557757344904,0.5458751588183282
2052,SSP2-4.5,Abrupt,0.37056218484401254,0.19007918302751003,0.551045186660515
2053,SSP2-4.5,Abrupt,0.374388531952168,0.1926817570472568,0.5560953068570792
2054,SSP2-4.5,Abrupt,0.3786482405984736,0.1956678426034438,0.5616286385935033
2055,SSP2-4.5,Abrupt,0.3837289980486452,0.19934191987463776,0.5681160762226526
2056,SSP2-4.5,Abrupt,0.3895276628190214,0.20360938299270248,0.5754459426453403
2057,SSP2-4.5,Abrupt,0.3949883507650256,0.20759368967230352,0.5823830118577477
2058,SSP2-4.5,Abrupt,0.4003058493025731,0.21147862291988948,0.5891330756852567
2059,SSP2-4.5,Abrupt,0.40545845307095385,0.21524019095748817,0.5956767151844196
2060,SSP2-4.5,Abrupt,0.4096981731973609,0.2182399355728956,0.6011564108218262
2061,SSP2-4.5,Abrupt,0.41333171344765823,0.22075788722558648,0.6059055396697299
2062,SSP2-4.5,Abrupt,0.41663734326207175,0.22303220421284686,0.6102424823112966
2063,SSP2-4.5,Abrupt,0.4200083147387611,0.2253941703055743,0.6146224591719479
2064,SSP2-4.5,Abrupt,0.4235155625652062,0.22789437106072832,0.6191367540696842
2065,SSP2-4.5,Abrupt,0.42735594044412406,0.23069313093614335,0.6240187499521048
2066,SSP2-4.5,Abrupt,0.43209832106252816,0.23427111039239887,0.6299255317326574
2067,SSP2-4.5,Abrupt,0.4373632807355141,0.23828108194338724,0.636445479527641
2068,SSP2-4.5,Abrupt,0.4426258893567241,0.24226926509659097,0.6429825136168572
2069,SSP2-4.5,Abrupt,0.4472458063425587,0.24569678341054474,0.6487948292745727
2070,SSP2-4.5,Abrupt,0.45109823262856946,0.24847655102102104,0.6537199142361179
2071,SSP2-4.5,Abrupt,0.4542117505962255,0.25064663462521325,0.6577768665672377
2072,SSP2-4.5,Abrupt,0.45714193016623383,0.25269489246511767,0.66158896786735
2073,SSP2-4.5,Abrupt,0.4600147586603997,0.25472098509519847,0.6653085322256009
2074,SSP2-4.5,Abrupt,0.4627039979778064,0.2566046037934384,0.6688033921621744
2075,SSP2-4.5,Abrupt,0.4654400379166983,0.2585467662292461,0.6723333096041505
2076,SSP2-4.5,Abrupt,0.4681811598810539,0.2605044299924522,0.6758578897696557
2077,SSP2-4.5,Abrupt,0.47123323449656473,0.2627425443376893,0.6797239246554402
2078,SSP2-4.5,Abrupt,0.47482381892505027,0.265450902223591,0.6841967356265095
2079,SSP2-4.5,Abrupt,0.4788063073875943,0.26849112288656934,0.6891214918886193
2080,SSP2-4.5,Abrupt,0.482868451094498,0.2715871980362403,0.6941497041527557
2081,SSP2-4.5,Abrupt,0.4866142115799737,0.2743971116781788,0.6988313114817686
2082,SSP2-4.5,Abrupt,0.4900541187164193,0.27694103131647774,0.7031672061163609
2083,SSP2-4.5,Abrupt,0.49286825351369173,0.2789405962740104,0.706795910753373
2084,SSP2-4.5,Abrupt,0.4954322448936197,0.2807413602057391,0.7101231295815003
2085,SSP2-4.5,Abrupt,0.497384972580085,0.28201869183151357,0.7127512533286564
2086,SSP2-4.5,Abrupt,0.4991555392938727,0.2831623589668678,0.7151487196208776
2087,SSP2-4.5,Abrupt,0.5010919317934786,0.28447516977168197,0.7177086938152751
2088,SSP2-4.5,Abrupt,0.503195000424583,0.2859447111408009,0.7204452897083651
2089,SSP2-4.5,Abrupt,0.5058152161071017,0.2878792978246773,0.723751134389526
2090,SSP2-4.5,Abrupt,0.5090893168181507,0.29038935211815337,0.7277892815181481
2091,SSP2-4.5,Abrupt,0.5125318342532521,0.29302972087739276,0.7320339476291114
2092,SSP2-4.5,Abrupt,0.5162421398325423,0.29589740192518005,0.7365868777399045
2093,SSP2-4.5,Abrupt,0.519083520497733,0.2979718304718096,0.7401952105236564
2094,SSP2-4.5,Abrupt,0.5209882973456226,0.29922387444106835,0.7427527202501768
2095,SSP2-4.5,Abrupt,0.5223594449139538,0.30003252347740883,0.7446863663504988
2096,SSP2-4.5,Abrupt,0.5232595313082444,0.30045154595524914,0.7460675166612397
2097,SSP2-4.5,Abrupt,0.5241962732641339,0.30093732454494215,0.7474552219833256
2098,SSP2-4.5,Abrupt,0.5251540326913592,0.3014603422314283,0.74884772315129
2099,SSP2-4.5,Abrupt,0.5265482199502838,0.30239006782137645,0.7507063720791911
2100,SSP2-4.5,Abrupt,0.5285812706948143,0.3038955422336166,0.753266999156012
2014,SSP2-4.5,Combustion,0.7193738575428421,0.44380489406585943,0.9949428210198248
2015,SSP2-4.5,Combustion,0.724870580666474,0.44403790496294826,1.00570325637
2016,SSP2-4.5,Combustion,0.72935018338269475,0.44403752225798643,1.014662844507403
2017,SSP2-4.5,Combustion,0.736281027360386,0.44635227866273885,1.026209776058033
2018,SSP2-4.5,Combustion,0.745626813748961,0.45076657310094376,1.0404870543969782
2019,SSP2-4.5,Combustion,0.7569549255046683,0.45682214896487616,1.0570877020444605
2020,SSP2-4.5,Combustion,0.7703232562795828,0.46447090499106264,1.0761756075681028
2021,SSP2-4.5,Combustion,0.786914017581,0.4745933478677713,1.0992346872942287
2022,SSP2-4.5,Combustion,0.8060629688156244,0.4865981273707992,1.1255278102604498
2023,SSP2-4.5,Combustion,0.8251013702331146,0.49850875691953495,1.1516939835466942
2024,SSP2-4.5,Combustion,0.8425153494187834,0.509265052520273,1.1757656463172936
2025,SSP2-4.5,Combustion,0.8560180925501492,0.5172635977587128,1.1947725873415855
2026,SSP2-4.5,Combustion,0.8663522592107166,0.5231111835397466,1.2095933348816865
2027,SSP2-4.5,Combustion,0.8744186759407286,0.5274737581011946,1.2213635937802627
2028,SSP2-4.5,Combustion,0.8824559392855119,0.5319565352934006,1.2329553432776232
2029,SSP2-4.5,Combustion,0.8897351816010878,0.5359714153211068,1.2434989478810687
2030,SSP2-4.5,Combustion,0.8973385887565688,0.5403040499521872,1.2543731275609504
2031,SSP2-4.5,Combustion,0.9057486781344988,0.5452093564551832,1.2662879998138143
2032,SSP2-4.5,Combustion,0.9157929589440916,0.5512507353552103,1.280335182532973
2033,SSP2-4.5,Combustion,0.9290557562146692,0.5595364149937131,1.2985750974356254
2034,SSP2-4.5,Combustion,0.9462947852936914,0.5705401959518452,1.3220493746355375
2035,SSP2-4.5,Combustion,0.962602497594628,0.5806635404782999,1.344541454710956
2036,SSP2-4.5,Combustion,0.9795351754602146,0.5911427662879161,1.3679275846325132
2037,SSP2-4.5,Combustion,0.9930552692728704,0.5990768495637233,1.3870336889820174
2038,SSP2-4.5,Combustion,1.0060144203050767,0.6066454288821511,1.4053834117280024
2039,SSP2-4.5,Combustion,1.0159353080836953,0.6120408289566059,1.4198297872107846
2040,SSP2-4.5,Combustion,1.0238836396245632,0.6161162078852855,1.4316510713638408
2041,SSP2-4.5,Combustion,1.0309290648581193,0.6196549794933226,1.442203150222916
2042,SSP2-4.5,Combustion,1.038806742632639,0.6238714746947074,1.4537420105705707
2043,SSP2-4.5,Combustion,1.048097228452573,0.6291172828190448,1.467077174086101
2044,SSP2-4.5,Combustion,1.059356250171424,0.6357424378035157,1.4829700625393323
2045,SSP2-4.5,Combustion,1.0745127992680856,0.6450939789012723,1.503931619634899
2046,SSP2-4.5,Combustion,1.0911268157230896,0.6553147976357656,1.5269388338104135
2047,SSP2-4.5,Combustion,1.10896337937728,0.6662672571295593,1.5516595016250005
2048,SSP2-4.5,Combustion,1.124997880843045,0.6757885454380781,1.5742072162480119
2049,SSP2-4.5,Combustion,1.1368701221163022,0.6822821341195298,1.5914581101130747
2050,SSP2-4.5,Combustion,1.144546503051442,0.6858517975485404,1.6032412085543433
2051,SSP2-4.5,Combustion,1.1508752397879192,0.6886618308735737,1.6130886487022646
2052,SSP2-4.5,Combustion,1.1563349396648492,0.6909953762018313,1.6216745031278672
2053,SSP2-4.5,Combustion,1.1615524872964935,0.6932647748333836,1.6298401997596035
2054,SSP2-4.5,Combustion,1.168212137368563,0.69665244571426,1.639771829022866
2055,SSP2-4.5,Combustion,1.1776303032287785,0.702035427033779,1.653225179423778
2056,SSP2-4.5,Combustion,1.1894869137237276,0.709092446982543,1.6698813804649122
2057,SSP2-4.5,Combustion,1.2002448225003592,0.7152194075699099,1.6852702374308086
2058,SSP2-4.5,Combustion,1.210537866106555,0.7209785594310744,1.7000971727820353
2059,SSP2-4.5,Combustion,1.2203064311689529,0.7263497680405022,1.7142630942974035
2060,SSP2-4.5,Combustion,1.2270081857418915,0.7295000885188132,1.7245162829649698
2061,SSP2-4.5,Combustion,1.2316537310356732,0.7312853425919097,1.7320221194794367
2062,SSP2-4.5,Combustion,1.235181601913956,0.7323955998933138,1.7379676039345984
2063,SSP2-4.5,Combustion,1.2389404941685895,0.7337875314728032,1.744093456864376
2064,SSP2-4.5,Combustion,1.243182086582516,0.73558565870616,1.7507785144588721
2065,SSP2-4.5,Combustion,1.2486001625345196,0.7382586416465909,1.758941683422448
2066,SSP2-4.5,Combustion,1.2571965648460246,0.7432209627820983,1.771172166909951
2067,SSP2-4.5,Combustion,1.2676962827524845,0.7494413058992827,1.7859512596056861
2068,SSP2-4.5,Combustion,1.2782747196549893,0.7555838460289237,1.8009655932810549
2069,SSP2-4.5,Combustion,1.2866430457468352,0.7600393344268661,1.8132467570668043
2070,SSP2-4.5,Combustion,1.2923112313281346,0.762558342917018,1.8220641197392513
2071,SSP2-4.5,Combustion,1.29534548661259,0.7632672744790824,1.8274236987460974
2072,SSP2-4.5,Combustion,1.2977226572044105,0.7636463528814388,1.8317989615273822
2073,SSP2-4.5,Combustion,1.2999019264431266,0.763980347668946,1.8358235052173073
2074,SSP2-4.5,Combustion,1.3014354733561098,0.763902252992727,1.8389686937194925
2075,SSP2-4.5,Combustion,1.3031567091684195,0.7640217596347328,1.842291658702106
2076,SSP2-4.5,Combustion,1.3049200061808297,0.7641993227872861,1.8456406895743733
2077,SSP2-4.5,Combustion,1.3078503871793696,0.7652502776518356,1.8504504967069035
2078,SSP2-4.5,Combustion,1.3128042807480085,0.7677535270529326,1.8578550344430842
2079,SSP2-4.5,Combustion,1.3192663535176223,0.7712711439189426,1.867261563116302
2080,SSP2-4.5,Combustion,1.3260934432285196,0.7749508372761684,1.8772360491808708
2081,SSP2-4.5,Combustion,1.331797212753628,0.7777212437926493,1.8858731817146066
2082,SSP2-4.5,Combustion,1.3363972808123006,0.7796724476366277,1.8931221139879735
2083,SSP2-4.5,Combustion,1.338672812287334,0.7799440729366156,1.8974015516380522
2084,SSP2-4.5,Combustion,1.340015631699818,0.779627102025414,1.900404161374222
2085,SSP2-4.5,Combustion,1.3390531528064813,0.7776928886534216,1.900413416959541
2086,SSP2-4.5,Combustion,1.3374014949203932,0.7753812484182098,1.8994217414225765
2087,SSP2-4.5,Combustion,1.3363946702760685,0.7736408362013009,1.899148504350836
2088,SSP2-4.5,Combustion,1.3360532857521707,0.772420538376591,1.8996860331277505
2089,SSP2-4.5,Combustion,1.3377307550912454,0.7726869878682473,1.9027745223142434
2090,SSP2-4.5,Combustion,1.3419822040470235,0.7747758699329232,1.9091885381611238
2091,SSP2-4.5,Combustion,1.3469580738871465,0.7772845327934655,1.9166316149808273
2092,SSP2-4.5,Combustion,1.353043219462498,0.7805319681161317,1.9255544708088643
2093,SSP2-4.5,Combustion,1.3557944733930427,0.7812329612271937,1.9303559855588919
2094,SSP2-4.5,Combustion,1.3548794530048585,0.7793122372590814,1.9304466687506356
2095,SSP2-4.5,Combustion,1.3518504546189127,0.7760125347056215,1.927688374532204
2096,SSP2-4.5,Combustion,1.3469551967931923,0.7715084815464469,1.9224019120399376
2097,SSP2-4.5,Combustion,1.342202992002909,0.767283831338465,1.917122152667353
2098,SSP2-4.5,Combustion,1.337551855606691,0.7632278316230602,1.9118758795903217
2099,SSP2-4.5,Combustion,1.334656549160789,0.7605351546881166,1.9087779436334613
2100,SSP2-4.5,Combustion,1.334347385258259,0.7597307216669701,1.908964048849548
2014,SSP2-4.5,Postfire,0.08510067572336545,0,0.17229145045485672
2015,SSP2-4.5,Postfire,0.09105793771005628,0,0.18713533564276605
2016,SSP2-4.5,Postfire,0.09319110462219052,0,0.19159833946067475
2017,SSP2-4.5,Postfire,0.09502891352198076,0,0.19519897794371827
2018,SSP2-4.5,Postfire,0.09699862067971994,0,0.19909209470080025
2019,SSP2-4.5,Postfire,0.09911988129293096,0,0.20333615244492825
2020,SSP2-4.5,Postfire,0.10139656173271876,0,0.20794254070977308
2021,SSP2-4.5,Postfire,0.1038864563229961,0,0.2130601447926922
2022,SSP2-4.5,Postfire,0.10660752289030434,0,0.21873365079551374
2023,SSP2-4.5,Postfire,0.10945701742879778,0,0.2246954005975494
2024,SSP2-4.5,Postfire,0.1123146815808151,0,0.2306338985471051
2025,SSP2-4.5,Postfire,0.11504271470116688,0,0.23619756811523862
2026,SSP2-4.5,Postfire,0.11759680216040928,0,0.24127747124846308
2027,SSP2-4.5,Postfire,0.1200117253757937,0,0.24597003176040366
2028,SSP2-4.5,Postfire,0.1223905923960921,0,0.25054506787291625
2029,SSP2-4.5,Postfire,0.12475605248585234,0,0.2550657397643577
2030,SSP2-4.5,Postfire,0.12713656271088217,0,0.25960536897859454
2031,SSP2-4.5,Postfire,0.12958077713302993,0,0.26428885899243126
2032,SSP2-4.5,Postfire,0.13214096793475288,0,0.26925048181676126
2033,SSP2-4.5,Postfire,0.13491571128078145,0,0.2747388028902602
2034,SSP2-4.5,Postfire,0.1379957361068429,0,0.2809797316256176
2035,SSP2-4.5,Postfire,0.14120534601004145,0,0.2875228962163848
2036,SSP2-4.5,Postfire,0.14449800493559678,0,0.2942411448460872
2037,SSP2-4.5,Postfire,0.14772078146418088,0,0.30074789097823806
2038,SSP2-4.5,Postfire,0.15089433542256367,0,0.30709221792239455
2039,SSP2-4.5,Postfire,0.1539593754198663,0,0.31313101440546043
2040,SSP2-4.5,Postfire,0.15689347385196478,0,0.3188081734243644
2041,SSP2-4.5,Postfire,0.1597617038103485,0,0.3242913173553771
2042,SSP2-4.5,Postfire,0.16267019590361212,0,0.32985369799143127
2043,SSP2-4.5,Postfire,0.1656969909972487,0,0.3356958201733674
2044,SSP2-4.5,Postfire,0.16889644306621082,0,0.34195383943855906
2045,SSP2-4.5,Postfire,0.1723952175411762,0,0.34894143162235636
2046,SSP2-4.5,Postfire,0.17614180253262388,0,0.35652756378979444
2047,SSP2-4.5,Postfire,0.18007969451532654,0,0.36456141794136854
2048,SSP2-4.5,Postfire,0.18404749414446311,0,0.37263600979858175
2049,SSP2-4.5,Postfire,0.18782999592885305,0,0.38021031967547525
2050,SSP2-4.5,Postfire,0.19133372881819072,0,0.3870505646119341
2051,SSP2-4.5,Postfire,0.1946856182947792,0,0.3934753878807774
2052,SSP2-4.5,Postfire,0.1979733844773388,0,0.3997145331742443
2053,SSP2-4.5,Postfire,0.20124450246042924,0,0.40589201447171486
2054,SSP2-4.5,Postfire,0.20461282171723016,0,0.4122923865039885
