Year,SSP,Process,mean_TgCH4_yr,ymin_TgCH4_yr,ymax_TgCH4_yr
2051,SSP2-4.5,Postfire,0.00723728728063674,0.00396611791683865,0.01050845664443483
2052,SSP2-4.5,Postfire,0.00737619633138941,0.004051250749312899,0.01070114191346592
2053,SSP2-4.5,Postfire,0.00751581867460762,0.004137136562669671,0.01089450078654557
2054,SSP2-4.5,Postfire,0.00765713849128866,0.00422322901850433,0.01109104796407299
2055,SSP2-4.5,Postfire,0.00780144802872801,0.004309065532330521,0.0112938305251255
2056,SSP2-4.5,Postfire,0.0079493498208847,0.004394726381175,0.011503973260594401
2057,SSP2-4.5,Postfire,0.00809931794155279,0.00448131005034298,0.0117173258327626
2058,SSP2-4.5,Postfire,0.0082508116324073,0.004569077113209401,0.0119325461516052
2059,SSP2-4.5,Postfire,0.00840381367653525,0.0046579778519239695,0.012149649501146529
2060,SSP2-4.5,Postfire,0.00855680293413776,0.004748640754126581,0.01236496511414894
2061,SSP2-4.5,Postfire,0.00870931064204868,0.0048409334345982,0.012577687849499159
2062,SSP2-4.5,Postfire,0.00886170576988104,0.00493434162672557,0.012789069913036511
2063,SSP2-4.5,Postfire,0.00901479133355095,0.00502827413342583,0.01300130853367607
2064,SSP2-4.5,Postfire,0.00916905754516902,0.00512246925610037,0.01321564583423767
2065,SSP2-4.5,Postfire,0.00932508602449909,0.005216716849417,0.01343345519958118
2066,SSP2-4.5,Postfire,0.00948445113773482,0.00531047311185379,0.01365842916361585
2067,SSP2-4.5,Postfire,0.00964739052780398,0.00540402972564652,0.01389075132996144
2068,SSP2-4.5,Postfire,0.00981290310618356,0.00549816799026553,0.014127638222101589
2069,SSP2-4.5,Postfire,0.00997918300761558,0.005593792915253599,0.01436457309997756
2070,SSP2-4.5,Postfire,0.0101450128833796,0.00569123500014457,0.01459879076661463
2071,SSP2-4.5,Postfire,0.01030980509368934,0.005790388574237059,0.01482922161314162
2072,SSP2-4.5,Postfire,0.010474380618449,0.005890506263447411,0.015058254973450591
2073,SSP2-4.5,Postfire,0.01063934683682106,0.0059911241953045395,0.015287569478337579
2074,SSP2-4.5,Postfire,0.01080450896940202,0.0060922390946405395,0.0155167788441635
2075,SSP2-4.5,Postfire,0.01097023385973591,0.00619360635107911,0.01574686136839271
2076,SSP2-4.5,Postfire,0.01113664177033147,0.00629516027319177,0.01597812326747117
2077,SSP2-4.5,Postfire,0.01130450381397029,0.006396594450070139,0.01621241317787044
2078,SSP2-4.5,Postfire,0.01147488306911222,0.0064976059236415895,0.01645216021458285
2079,SSP2-4.5,Postfire,0.01164801313022082,0.0065983574037705005,0.016697668856671143
2080,SSP2-4.5,Postfire,0.01182328312230791,0.0066993403423647405,0.016947225902251083
2081,SSP2-4.5,Postfire,0.01199945085988076,0.0068011555061612,0.01719774621360032
2082,SSP2-4.5,Postfire,0.01217597974596898,0.0069039405773276795,0.01744801891461028
2083,SSP2-4.5,Postfire,0.01235173520010385,0.0070079909710703495,0.01769547942913735
2084,SSP2-4.5,Postfire,0.01252704607110598,0.00711290497013146,0.0179411871720805
2085,SSP2-4.5,Postfire,0.01270098839683888,0.0072188247936751096,0.018183152000002648
2086,SSP2-4.5,Postfire,0.01287408127089367,0.007325264900945239,0.0184228976408421
2087,SSP2-4.5,Postfire,0.01304756847826356,0.00743157759340277,0.01866355936312435
2088,SSP2-4.5,Postfire,0.01322191775882266,0.0075375899229496906,0.01890624559469563
2089,SSP2-4.5,Postfire,0.01339835848164901,0.007642931067480509,0.01915378589581751
2090,SSP2-4.5,Postfire,0.01357804034234956,0.007747410770592949,0.01940866991410617
2091,SSP2-4.5,Postfire,0.01376014928155177,0.007851638370473871,0.01966866019262967
2092,SSP2-4.5,Postfire,0.01394475041388401,0.00795579103102147,0.019933709796746548
2093,SSP2-4.5,Postfire,0.01412845571203731,0.008061218618691919,0.0201956928053827
2094,SSP2-4.5,Postfire,0.01430931070131247,0.00816837947084994,0.020450241931775
2095,SSP2-4.5,Postfire,0.01448775038610524,0.00827667736882504,0.02069882340338544
2096,SSP2-4.5,Postfire,0.01466391385419719,0.00838568394689495,0.02094214376149943
2097,SSP2-4.5,Postfire,0.01483925198455146,0.00849460057240981,0.021183903396693113
2098,SSP2-4.5,Postfire,0.01501423437414928,0.008603154545549122,0.02142531420274944
2099,SSP2-4.5,Postfire,0.01519035812889939,0.00871083235679989,0.02166988390099889
2100,SSP2-4.5,Postfire,0.01536908231859973,0.008817317625648271,0.02192084701155119
2014,SSP4-6.0,Gradual,0.00585940996796802,0,0.01568234192259465
2015,SSP4-6.0,Gradual,0.00594219628574162,0,0.01585016601908914
2016,SSP4-6.0,Gradual,0.0059544297215709,0,0.01580686726879372
2017,SSP4-6.0,Gradual,0.0059669009478564,0,0.01576680827149899
2018,SSP4-6.0,Gradual,0.00599832143423329,0,0.01578347040854416
2019,SSP4-6.0,Gradual,0.00605456703238763,0,0.01587191602303984
2020,SSP4-6.0,Gradual,0.00613996572234807,0,0.01604202402062757
2021,SSP4-6.0,Gradual,0.006276247762087,0,0.01634970850089599
2022,SSP4-6.0,Gradual,0.00646549666515587,0,0.01679956893976156
2023,SSP4-6.0,Gradual,0.00668316449522499,0,0.0173202703239749
2024,SSP4-6.0,Gradual,0.00690453390375476,0,0.01784111370579499
2025,SSP4-6.0,Gradual,0.00709586919274957,0,0.01826852823401555
2026,SSP4-6.0,Gradual,0.00725008754516535,0,0.0185849565188551
2027,SSP4-6.0,Gradual,0.00737423233819869,0,0.01881343145221228
2028,SSP4-6.0,Gradual,0.00749381040541533,0,0.01902680579765613
2029,SSP4-6.0,Gradual,0.00760899933963986,0,0.01922831210017709
2030,SSP4-6.0,Gradual,0.00772974215727157,0,0.01944498756515901
2031,SSP4-6.0,Gradual,0.00785944372309151,0,0.01968696962936888
2032,SSP4-6.0,Gradual,0.00801208817443429,0,0.019991274213992043
2033,SSP4-6.0,Gradual,0.00821283586919881,0,0.02042493086751175
2034,SSP4-6.0,Gradual,0.00848135366484816,0,0.02103954762666287
2035,SSP4-6.0,Gradual,0.00876539614651829,0,0.02169337349636547
2036,SSP4-6.0,Gradual,0.00906726975559049,0,0.02238605135466919
2037,SSP4-6.0,Gradual,0.00933895231307014,0,0.022991281484571142
2038,SSP4-6.0,Gradual,0.00959789889262899,0,0.02355228756709787
2039,SSP4-6.0,Gradual,0.00981690031851325,0,0.02400224831628371
2040,SSP4-6.0,Gradual,0.00999729371878243,0,0.024344450037628522
2041,SSP4-6.0,Gradual,0.01015381249508434,0,0.02462084088487693
2042,SSP4-6.0,Gradual,0.01031591605878033,0,0.024910769453500757
2043,SSP4-6.0,Gradual,0.01050242158662471,0,0.025265177403981792
2044,SSP4-6.0,Gradual,0.01072850701451327,0,0.02572297112644627
2045,SSP4-6.0,Gradual,0.01102897556766508,0,0.026371864956894378
2046,SSP4-6.0,Gradual,0.01138185352071612,0,0.02715470781271864
2047,SSP4-6.0,Gradual,0.01177742184421662,0,0.0280407540231455
2048,SSP4-6.0,Gradual,0.01216490289908894,0,0.02889885469802549
2049,SSP4-6.0,Gradual,0.01248825809290872,0,0.02958385099896415
2050,SSP4-6.0,Gradual,0.01272671819738563,0,0.03004384324102375
2051,SSP4-6.0,Gradual,0.01292636856692382,0,0.03039803432416427
2052,SSP4-6.0,Gradual,0.01310673261739187,0,0.03070304144449679
2053,SSP4-6.0,Gradual,0.0132830261588675,0,0.03099908304213684
2054,SSP4-6.0,Gradual,0.01349000984139059,0,0.03137389462764663
2055,SSP4-6.0,Gradual,0.01376030761504545,0,0.03190906595783507
2056,SSP4-6.0,Gradual,0.01409982032876433,0,0.0326182583924545
2057,SSP4-6.0,Gradual,0.01444681637633573,0,0.03334718491113597
2058,SSP4-6.0,Gradual,0.01479551298953842,0,0.03407563733905336
2059,SSP4-6.0,Gradual,0.01514252235160141,0,0.03479599757114249
2060,SSP4-6.0,Gradual,0.01543303473707421,0,0.03537642361284385
2061,SSP4-6.0,Gradual,0.01567379841236057,0,0.0358320206224067
2062,SSP4-6.0,Gradual,0.01588560466912554,0,0.036217158363234955
2063,SSP4-6.0,Gradual,0.01609903127998804,0,0.03660827930762204
2064,SSP4-6.0,Gradual,0.01632693282186961,0,0.03703843776842171
2065,SSP4-6.0,Gradual,0.01658792158941031,0,0.03755205698333599
2066,SSP4-6.0,Gradual,0.01693091180287928,0,0.03826491670798418
2067,SSP4-6.0,Gradual,0.01734294946483605,0,0.03914646908423195
2068,SSP4-6.0,Gradual,0.01778087624527825,0,0.04009062404530092
2069,SSP4-6.0,Gradual,0.01817905758011801,0,0.0409393356114615
2070,SSP4-6.0,Gradual,0.01850721212605411,0,0.041619314003871616
2071,SSP4-6.0,Gradual,0.01875910772179188,0,0.04211873147529868
2072,SSP4-6.0,Gradual,0.01898032073160133,0,0.04254705479235279
2073,SSP4-6.0,Gradual,0.01919603009233437,0,0.042966832235493094
2074,SSP4-6.0,Gradual,0.01939791026823599,0,0.043360265295394496
2075,SSP4-6.0,Gradual,0.01960842836199604,0,0.04377863031066669
2076,SSP4-6.0,Gradual,0.01982940270976655,0,0.04422730609967898
2077,SSP4-6.0,Gradual,0.02008651224760004,0,0.04476521689564854
2078,SSP4-6.0,Gradual,0.02041032131118465,0,0.045463203025944685
2079,SSP4-6.0,Gradual,0.02079429654043121,0,0.04630566223048284
2080,SSP4-6.0,Gradual,0.02120714614586325,0,0.047218474849217124
2081,SSP4-6.0,Gradual,0.02159781722928828,0,0.04808133517768093
2082,SSP4-6.0,Gradual,0.02195447619213974,0,0.04886598356667371
2083,SSP4-6.0,Gradual,0.02223782591388772,0,0.049482966450947075
2084,SSP4-6.0,Gradual,0.02247853396110981,0,0.05000329957404985
2085,SSP4-6.0,Gradual,0.02264330778784897,0,0.05035234766524902
2086,SSP4-6.0,Gradual,0.02277423304588771,0,0.0506265989091223
2087,SSP4-6.0,Gradual,0.0229206823709254,0,0.05094039410347137
2088,SSP4-6.0,Gradual,0.02309428346897142,0,0.051320410515830556
2089,SSP4-6.0,Gradual,0.02333927221182783,0,0.051867096667909035
2090,SSP4-6.0,Gradual,0.0236818345255399,0,0.05264007176210486
2091,SSP4-6.0,Gradual,0.02407271575517705,0,0.05352540355656713
2092,SSP4-6.0,Gradual,0.02451702493065891,0,0.05453362895518697
2093,SSP4-6.0,Gradual,0.02486880122599315,0,0.055331129088072584
2094,SSP4-6.0,Gradual,0.02508426267491502,0,0.05581730003297364
2095,SSP4-6.0,Gradual,0.02520300787911146,0,0.05608382700381865
2096,SSP4-6.0,Gradual,0.02523812935826094,0,0.05616160835319315
2097,SSP4-6.0,Gradual,0.02526077353061047,0,0.05621287411899851
2098,SSP4-6.0,Gradual,0.02528454510360062,0,0.056267844593823835
2099,SSP4-6.0,Gradual,0.02537022278246357,0,0.05646376176697216
2100,SSP4-6.0,Gradual,0.0255657884818145,0,0.05690670994994182
2014,SSP4-6.0,Abrupt,0.0127884928260656,0.00725957582896825,0.01831740982316295
2015,SSP4-6.0,Abrupt,0.01297372462848498,0.0073185947887791205,0.01862885446819084
2016,SSP4-6.0,Abrupt,0.01312958973033532,0.00736625353469673,0.01889292592597391
2017,SSP4-6.0,Abrupt,0.01332011795896276,0.007449681744610769,0.01919055417331475
2018,SSP4-6.0,Abrupt,0.01354729895575602,0.007567429141102391,0.01952716877040965
2019,SSP4-6.0,Abrupt,0.01380616737556912,0.007714126915408481,0.01989820783572976
2020,SSP4-6.0,Abrupt,0.01409938969351195,0.00789116867428884,0.02030761071273506
2021,SSP4-6.0,Abrupt,0.01446207263662305,0.00812643315958446,0.02079771211366164
2022,SSP4-6.0,Abrupt,0.01488163882550785,0.00840956972503066,0.02135370792598504
2023,SSP4-6.0,Abrupt,0.01531100470054038,0.008704165162860222,0.02191784423822054
2024,SSP4-6.0,Abrupt,0.01572250260995078,0.008989143363293449,0.02245586185660811
2025,SSP4-6.0,Abrupt,0.01607425590718038,0.009230608439568149,0.02291790337479261
2026,SSP4-6.0,Abrupt,0.01637859674072522,0.00943797439045398,0.02331921909099646
2027,SSP4-6.0,Abrupt,0.01665143144067191,0.00962303054425903,0.02367983233708479
2028,SSP4-6.0,Abrupt,0.01693144822108201,0.00981657970795519,0.024046316734208827
2029,SSP4-6.0,Abrupt,0.017204983576718,0.01000692027530372,0.02440304687813228
2030,SSP4-6.0,Abrupt,0.01748734401993462,0.010205698009791918,0.02476899003007732
2031,SSP4-6.0,Abrupt,0.01777673244171052,0.010410732434442738,0.0251427324489783
2032,SSP4-6.0,Abrupt,0.01809175069218407,0.010637543488802251,0.02554595789556589
2033,SSP4-6.0,Abrupt,0.01846097769593601,0.010909490087593749,0.02601246530427827
2034,SSP4-6.0,Abrupt,0.01889727139361761,0.01123641129872777,0.026558131488507452
2035,SSP4-6.0,Abrupt,0.01931608621303407,0.01154805170930075,0.027084120716767388
2036,SSP4-6.0,Abrupt,0.01974583032920196,0.01186985876017852,0.027621801898225398
2037,SSP4-6.0,Abrupt,0.02012044915262598,0.01214674941288117,0.028094148892370788
2038,SSP4-6.0,Abrupt,0.02048706275447898,0.01241854939384126,0.0285555761151167
2039,SSP4-6.0,Abrupt,0.02080431802731394,0.012650203589122722,0.02895843246550516
2040,SSP4-6.0,Abrupt,0.02108829041747997,0.01285564630758651,0.02932093452737343
2041,SSP4-6.0,Abrupt,0.02135555555210312,0.013048953465230299,0.029662157638975936
2042,SSP4-6.0,Abrupt,0.02163538533533681,0.01325423762181494,0.03001653304885868
2043,SSP4-6.0,Abrupt,0.02193766281145559,0.013479143326200831,0.03039618229671035
2044,SSP4-6.0,Abrupt,0.02227100088154035,0.013730598143125371,0.03081140361995533
2045,SSP4-6.0,Abrupt,0.02266552120908331,0.01403379969772737,0.03129724272043925
2046,SSP4-6.0,Abrupt,0.02308276292902478,0.014355368048887951,0.03181015780916161
2047,SSP4-6.0,Abrupt,0.02351826729903432,0.01469198921767152,0.03234454538039712
2048,SSP4-6.0,Abrupt,0.023923924711232,0.01500295710092413,0.03284489232153987
2049,SSP4-6.0,Abrupt,0.02426385005181377,0.015258059148658078,0.03326964095496946
2050,SSP4-6.0,Abrupt,0.02453771140790667,0.015457985683129201,0.03361743713268414
2051,SSP4-6.0,Abrupt,0.02479626129450107,0.01564769801046875,0.033944824578533386
2052,SSP4-6.0,Abrupt,0.025045219743193452,0.015831064679021144,0.03425937480736576
2053,SSP4-6.0,Abrupt,0.02529389402203384,0.0160159572468043,0.03457183079726338
2054,SSP4-6.0,Abrupt,0.02556616523157622,0.01622248060963888,0.03490984985351356
2055,SSP4-6.0,Abrupt,0.02587932682532146,0.01646461855354958,0.03529403509709334
2056,SSP4-6.0,Abrupt,0.02622780510165962,0.01673664846439762,0.035718961738921626
2057,SSP4-6.0,Abrupt,0.02655981284549537,0.01699348113682906,0.03612614455416168
2058,SSP4-6.0,Abrupt,0.02688456161877187,0.017244189494906848,0.03652493374263689
2059,SSP4-6.0,Abrupt,0.02720109398316408,0.01748803300227521,0.03691415496405295
2060,SSP4-6.0,Abrupt,0.02747179034086984,0.01769208286757846,0.03725149781416122
2061,SSP4-6.0,Abrupt,0.02771439976093694,0.01787285178015526,0.03755594774171862
2062,SSP4-6.0,Abrupt,0.0279426118058184,0.018042463396740323,0.03784276021489648
2063,SSP4-6.0,Abrupt,0.02817423492817979,0.01821621073972669,0.038132259116632886
2064,SSP4-6.0,Abrupt,0.02841210704327781,0.01839604056172893,0.03842817352482669
2065,SSP4-6.0,Abrupt,0.0286651722637164,0.01858951709001646,0.03874082743741634
2066,SSP4-6.0,Abrupt,0.02896004936766033,0.01881962376375891,0.03910047497156175
2067,SSP4-6.0,Abrupt,0.02927845101610489,0.019069334676957726,0.03948756735525205
2068,SSP4-6.0,Abrupt,0.02959517206095259,0.01931660300955791,0.03987374111234727
2069,SSP4-6.0,Abrupt,0.02987853946580624,0.01953404724209094,0.04022303168952154
2070,SSP4-6.0,Abrupt,0.03012303501190296,0.01971799012420032,0.0405280798996056
2071,SSP4-6.0,Abrupt,0.03033109722433725,0.0198709589094338,0.0407912355392407
2072,SSP4-6.0,Abrupt,0.03053034767519282,0.02001789821299223,0.04104279713739341
2073,SSP4-6.0,Abrupt,0.03072846143168889,0.020165328651700662,0.04129159421167712
2074,SSP4-6.0,Abrupt,0.03091763007886664,0.020305618302339692,0.04152964185539359
2075,SSP4-6.0,Abrupt,0.03111059988107858,0.020450347949403522,0.04177085181275364
2076,SSP4-6.0,Abrupt,0.03130428182957126,0.020596205381150784,0.04201235827799174
2077,SSP4-6.0,Abrupt,0.031511558811306,0.020754368018965477,0.042268749603646516
2078,SSP4-6.0,Abrupt,0.03174321822958251,0.02093412799821172,0.0425523084609533
2079,SSP4-6.0,Abrupt,0.03199179212717305,0.021128275426417896,0.0428553088279282
2080,SSP4-6.0,Abrupt,0.03224270963242073,0.021323777432662838,0.04316164183217862
2081,SSP4-6.0,Abrupt,0.03247637749812368,0.0215037009185403,0.043449054077707064
2082,SSP4-6.0,Abrupt,0.03269364360795079,0.02166946203504959,0.04371782518085199
2083,SSP4-6.0,Abrupt,0.03287992165157267,0.02180819878534608,0.04395164451779926
2084,SSP4-6.0,Abrupt,0.03305304955490682,0.021936455297566992,0.04416964381224665
2085,SSP4-6.0,Abrupt,0.03319703888002931,0.02203966885602627,0.044354408904032354
2086,SSP4-6.0,Abrupt,0.03333255952746629,0.0221368295252308,0.04452828952970178
2087,SSP4-6.0,Abrupt,0.03347584001037689,0.022242144156295926,0.04470953586445785
2088,SSP4-6.0,Abrupt,0.03362702390546615,0.022355108129948002,0.0448989396809843
2089,SSP4-6.0,Abrupt,0.03380176510976531,0.022489494088492972,0.04511403613103765
2090,SSP4-6.0,Abrupt,0.03400547144927091,0.02264950122760965,0.045361441670932166
2091,SSP4-6.0,Abrupt,0.03421647801300403,0.02281511094293067,0.04561784508307739
2092,SSP4-6.0,Abrupt,0.03443988458209799,0.022991409243283332,0.045888359920912655
2093,SSP4-6.0,Abrupt,0.03462282777849754,0.02313052687408261,0.04611512868291247
2094,SSP4-6.0,Abrupt,0.03476230322878496,0.02323118281897603,0.046293423638593886
2095,SSP4-6.0,Abrupt,0.03487641663311791,0.023310517316630384,0.04644231594960544
2096,SSP4-6.0,Abrupt,0.0349679466689918,0.02337092136788201,0.04656497197010159
2097,SSP4-6.0,Abrupt,0.03506042582364017,0.02343379107008011,0.04668706057720023
2098,SSP4-6.0,Abrupt,0.03515337305810603,0.02349801872405975,0.046808727392152305
2099,SSP4-6.0,Abrupt,0.03526592651423654,0.023580797305014018,0.04695105572345906
2100,SSP4-6.0,Abrupt,0.03540954029811544,0.02369222674089684,0.047126853855334036
2014,SSP4-6.0,Combustion,0.00288438315246039,0.0017184093973367802,0.004050356907584
2015,SSP4-6.0,Combustion,0.00290625422736191,0.0017190077519797001,0.00409350070274412
2016,SSP4-6.0,Combustion,0.00292152634654407,0.00171647066814511,0.0041265820249430304
2017,SSP4-6.0,Combustion,0.00294495886580911,0.0017214105560514799,0.00416850717556674
2018,SSP4-6.0,Combustion,0.00297691326442255,0.0017334830773520402,0.00422034345149306
2019,SSP4-6.0,Combustion,0.00301614428234582,0.00175138446577529,0.00428090409891635
2020,SSP4-6.0,Combustion,0.00306321946178488,0.0017752832074622402,0.00435115571610752
2021,SSP4-6.0,Combustion,0.00312615128284423,0.00181120040488476,0.0044411021608037
2022,SSP4-6.0,Combustion,0.00320192173175634,0.0018564460713447499,0.00454739739216793
2023,SSP4-6.0,Combustion,0.0032796638757932,0.0019031321415282601,0.0046561956100581395
2024,SSP4-6.0,Combustion,0.00335291011422568,0.0019467568016874898,0.00475906342676387
2025,SSP4-6.0,Combustion,0.0034121414485814,0.0019807857463302802,0.00484349715083252
2026,SSP4-6.0,Combustion,0.00346022906606743,0.00200748801198074,0.00491297012015412
2027,SSP4-6.0,Combustion,0.00350095644311183,0.00202959537871416,0.0049723175075095
2028,SSP4-6.0,Combustion,0.00354323678615231,0.00205328932714317,0.00503318424516145
2029,SSP4-6.0,Combustion,0.00358388539708909,0.00207608311325845,0.00509168768091973
2030,SSP4-6.0,Combustion,0.00362650782234786,0.0021004062199266203,0.0051526094247691
2031,SSP4-6.0,Combustion,0.00367077065842839,0.0021258444494381395,0.00521569686741864
2032,SSP4-6.0,Combustion,0.00372102303849848,0.00215542555677767,0.00528662052021929
2033,SSP4-6.0,Combustion,0.00378405503722849,0.00219375635378681,0.0053743537206701695
2034,SSP4-6.0,Combustion,0.0038630702255002,0.00224276539610406,0.00548337505489634
2035,SSP4-6.0,Combustion,0.00393812629374661,0.00228824696499537,0.005588005622497849
2036,SSP4-6.0,Combustion,0.00401592307943767,0.00233533617620027,0.00569650998267507
2037,SSP4-6.0,Combustion,0.00408057594126695,0.00237299158937028,0.005788160293163621
2038,SSP4-6.0,Combustion,0.00414339620440002,0.00240951539153656,0.00587727701726348
2039,SSP4-6.0,Combustion,0.00419427639418041,0.00243775940301752,0.0059507933853433
2040,SSP4-6.0,Combustion,0.00423705168327682,0.00246067406622324,0.0060134293003304
2041,SSP4-6.0,Combustion,0.00427575326072083,0.0024811242982430296,0.00607038222319863
2042,SSP4-6.0,Combustion,0.00431762473618908,0.00250407160935075,0.00613117786302741
2043,SSP4-6.0,Combustion,0.00436520662308709,0.0025310656605992696,0.00619934758557491
2044,SSP4-6.0,Combustion,0.00442071167498523,0.0025634524132099497,0.00627797093676051
2045,SSP4-6.0,Combustion,0.00449185917166804,0.00260644279332211,0.00637727555001397
2046,SSP4-6.0,Combustion,0.00456917180780386,0.00265308918870537,0.00648525442690235
2047,SSP4-6.0,Combustion,0.00465160018486459,0.0027027470126334504,0.006600453357095731
2048,SSP4-6.0,Combustion,0.00472677650708821,0.0027468388907699102,0.00670671412340651
2049,SSP4-6.0,Combustion,0.00478527337218449,0.0027791969772441704,0.00679134976712481
2050,SSP4-6.0,Combustion,0.00482672008056475,0.00280002999397342,0.00685341016715608
2051,SSP4-6.0,Combustion,0.00486420610253245,0.00281886460513118,0.006909547599933719
2052,SSP4-6.0,Combustion,0.00489924526584616,0.00283648524790956,0.00696200528378276
2053,SSP4-6.0,Combustion,0.00493428641692042,0.00285447061041894,0.007014102223421899
2054,SSP4-6.0,Combustion,0.00497572720644713,0.0028771399180908502,0.00707431449480341
2055,SSP4-6.0,Combustion,0.00502836003242912,0.00290754515635846,0.00714917490849978
2056,SSP4-6.0,Combustion,0.00509092124719913,0.00294449686046309,0.00723734563393517
2057,SSP4-6.0,Combustion,0.00514944779363335,0.0029781053679620896,0.00732079021930461
2058,SSP4-6.0,Combustion,0.00520633693417911,0.0030104132670836998,0.00740226060127452
2059,SSP4-6.0,Combustion,0.00526130752751087,0.0030413107443707198,0.00748130431065102
2060,SSP4-6.0,Combustion,0.00530383260383876,0.0030634623998407797,0.00754420280783674
2061,SSP4-6.0,Combustion,0.00533865303297506,0.00308052857934408,0.007596777486606039
2062,SSP4-6.0,Combustion,0.00536954993190683,0.0030952338536433597,0.0076438660101702995
2063,SSP4-6.0,Combustion,0.00540154964258997,0.0031110292563951703,0.00769207002878477
2064,SSP4-6.0,Combustion,0.00543552019174813,0.0031283352732415196,0.00774270511025474
2065,SSP4-6.0,Combustion,0.00547406775856906,0.00314885953328255,0.0077992759838555695
2066,SSP4-6.0,Combustion,0.00552499180430328,0.0031779253694520803,0.00787205823915448
2067,SSP4-6.0,Combustion,0.00558325633786719,0.00321164040637828,0.0079548722693561
2068,SSP4-6.0,Combustion,0.00564157267233586,0.0032448712979870897,0.00803827404668463
2069,SSP4-6.0,Combustion,0.00569050267312682,0.00327120100458256,0.00810980434167108
2070,SSP4-6.0,Combustion,0.00572814721961092,0.00328971965460494,0.0081665747846169
2071,SSP4-6.0,Combustion,0.00575504995688957,0.00330099575311776,0.00820910416066138
2072,SSP4-6.0,Combustion,0.00577939961177548,0.0033109721109369403,0.00824782711261402
2073,SSP4-6.0,Combustion,0.00580353802729674,0.0033211489749329698,0.00828592707966051
2074,SSP4-6.0,Combustion,0.00582511417371236,0.00332969646828255,0.00832053187914217
2075,SSP4-6.0,Combustion,0.00584801017324662,0.00333938148582291,0.00835663886067033
2076,SSP4-6.0,Combustion,0.0058713114024561,0.00334941559221879,0.008393207212693411
2077,SSP4-6.0,Combustion,0.0058990369973324,0.0033625862911730296,0.00843548770349177
2078,SSP4-6.0,Combustion,0.00593464106157674,0.0033811669066205,0.00848811521653298
2079,SSP4-6.0,Combustion,0.00597594587136879,0.0034033986347696906,0.00854849310796789
2080,SSP4-6.0,Combustion,0.0060184480922051,0.00342606155923017,0.00861083462518003
2081,SSP4-6.0,Combustion,0.00605586157237328,0.00344493953636257,0.00866678360838399
2082,SSP4-6.0,Combustion,0.00608830526296743,0.0034603741660626302,0.008716236359872231
2083,SSP4-6.0,Combustion,0.00611098133094366,0.0034690852278832004,0.00875287743400412
2084,SSP4-6.0,Combustion,0.00612950599026513,0.00347529131423837,0.00878372066629189
2085,SSP4-6.0,Combustion,0.00613865422809656,0.0034752133339575903,0.00880209512223553
2086,SSP4-6.0,Combustion,0.00614507203077245,0.0034737429431522804,0.00881640111839262
2087,SSP4-6.0,Combustion,0.00615411667199642,0.00347453600160912,0.00883369734238372
2088,SSP4-6.0,Combustion,0.00616592704153502,0.00347742897229515,0.00885442511077489
2089,SSP4-6.0,Combustion,0.00618576067569956,0.00348602295208786,0.00888549839931126
2090,SSP4-6.0,Combustion,0.00621559268516774,0.0035014400015199103,0.00892974536881557
2091,SSP4-6.0,Combustion,0.00624832000383781,0.0035184527093413904,0.008978187298334231
2092,SSP4-6.0,Combustion,0.00628567054851704,0.00353841765079781,0.00903292344623627
2093,SSP4-6.0,Combustion,0.00630966751280665,0.00354852913843164,0.00907080588718166
2094,SSP4-6.0,Combustion,0.00631893274138324,0.00354846245322923,0.00908940302953725
2095,SSP4-6.0,Combustion,0.00631946268178816,0.0035428662338069603,0.00909605912976936
2096,SSP4-6.0,Combustion,0.0063121811725339,0.0035323703962902406,0.00909199194877756
2097,SSP4-6.0,Combustion,0.00630521098340507,0.0035227584150550302,0.00908766355175511
2098,SSP4-6.0,Combustion,0.00629847583436345,0.00351367872169009,0.00908327294703681
2099,SSP4-6.0,Combustion,0.0062986862107964,0.0035097965150021797,0.009087575906590619
2100,SSP4-6.0,Combustion,0.00631000243415267,0.00351372937787665,0.00910627549042869
2014,SSP4-6.0,Postfire,0.00320627670561498,0.0016793241826496901,0.00473322922858027
2015,SSP4-6.0,Postfire,0.00331542279851148,0.0016989481765137503,0.00493189742050921
2016,SSP4-6.0,Postfire,0.00339413778564101,0.0017421901114390498,0.00504608545984297
2017,SSP4-6.0,Postfire,0.00347082775485698,0.0017882279579919,0.00515342755172206
2018,SSP4-6.0,Postfire,0.00354919257420946,0.00183454380757719,0.00526384134084173
2019,SSP4-6.0,Postfire,0.0036296176182991,0.0018811255556467402,0.00537810968095146
2020,SSP4-6.0,Postfire,0.00371235876252711,0.0019280830224097398,0.00549663450264448
2021,SSP4-6.0,Postfire,0.00379842570483694,0.00197520429641938,0.0056216471132545
2022,SSP4-6.0,Postfire,0.00388847179088769,0.0020226294046783904,0.00575431417709699
2023,SSP4-6.0,Postfire,0.00398187060695378,0.00207111202087522,0.00589262919303234
2024,SSP4-6.0,Postfire,0.00407762927401968,0.0021213148710724702,0.0060339436769668905
2025,SSP4-6.0,Postfire,0.00417440153744551,0.00217382490896275,0.0061749781659282705
2026,SSP4-6.0,Postfire,0.00427151797633135,0.00222858631136589,0.00631444964129681
2027,SSP4-6.0,Postfire,0.00436906077234624,0.00228515186390944,0.00645296968078304
2028,SSP4-6.0,Postfire,0.00446781947091492,0.0023428316384837902,0.0065928073033460505
2029,SSP4-6.0,Postfire,0.00456797530369612,0.00240149986072987,0.006734450746662369
